model,heldout,feature,importance
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_cp_per_nt,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_top20_mean,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_max_mean,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_max_min,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_rna_coverage_05,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_protein_coverage_05,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,puf12_r123_r567_r6loopr7_r5loop678,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_cp_sum,0.082933709025383
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_cp_per_nt,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_top20_mean,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_rna_max_mean,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_rna_max_min,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_rna_coverage_05,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_protein_coverage_05,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal4_high_per_res,0.2856353521347046
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal12_high_per_res,0.32252445816993713
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,puf12_r123_r567_r6r7_r5678,pp_nonlocal24_high_per_res,0.30890652537345886
CP_summary14_XGB,puf_12_loopr4loopr4,pr_cp_sum,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_cp_per_nt,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_top20_mean,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_rna_max_mean,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_rna_max_min,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_rna_coverage_05,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_protein_coverage_05,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,puf_12_loopr4loopr4,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,puf_12_loopr4loopr4,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,puf_12_loopr4loopr4,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,puf_12_loopr4r4,pr_cp_sum,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_cp_per_nt,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_top20_mean,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_rna_max_mean,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_rna_max_min,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_rna_coverage_05,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_protein_coverage_05,0.0
CP_summary14_XGB,puf_12_loopr4r4,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,puf_12_loopr4r4,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,puf_12_loopr4r4,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,puf_12_loopr4r4,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,puf_12_loopr4r4,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,puf_12_loopr4r4,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,puf_12_loopr4r4,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,puf_12_r4loopr4,pr_cp_sum,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_cp_per_nt,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_top20_mean,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_rna_max_mean,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_rna_max_min,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_rna_coverage_05,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_protein_coverage_05,0.0
CP_summary14_XGB,puf_12_r4loopr4,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,puf_12_r4loopr4,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,puf_12_r4loopr4,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,puf_12_r4loopr4,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,puf_12_r4loopr4,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,puf_12_r4loopr4,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,puf_12_r4loopr4,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,puf_12_r4r4,pr_cp_sum,0.0
CP_summary14_XGB,puf_12_r4r4,pr_cp_per_nt,0.0
CP_summary14_XGB,puf_12_r4r4,pr_top20_mean,0.0
CP_summary14_XGB,puf_12_r4r4,pr_rna_max_mean,0.0
CP_summary14_XGB,puf_12_r4r4,pr_rna_max_min,0.0
CP_summary14_XGB,puf_12_r4r4,pr_rna_coverage_05,0.0
CP_summary14_XGB,puf_12_r4r4,pr_protein_coverage_05,0.0
CP_summary14_XGB,puf_12_r4r4,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,puf_12_r4r4,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,puf_12_r4r4,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,puf_12_r4r4,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,puf_12_r4r4,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,puf_12_r4r4,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,puf_12_r4r4,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_cp_sum,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_cp_per_nt,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_top20_mean,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_max_mean,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_max_min,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_rna_coverage_05,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_protein_coverage_05,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal4_high_per_res,0.3281096816062927
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal12_high_per_res,0.3386588394641876
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,1_130_r123_r567_r567_r67_no_loop_8,pp_nonlocal24_high_per_res,0.33323150873184204
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_cp_sum,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_cp_per_nt,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_top20_mean,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_rna_max_mean,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_rna_max_min,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_rna_coverage_05,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_protein_coverage_05,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,2_130_r123_r567_r5loop67_r678,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_cp_sum,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_cp_per_nt,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_top20_mean,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_rna_max_mean,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_rna_max_min,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_rna_coverage_05,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_protein_coverage_05,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_cp_sum,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_cp_per_nt,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_top20_mean,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_rna_max_mean,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_rna_max_min,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_rna_coverage_05,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_protein_coverage_05,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal4_high_per_res,0.2910833954811096
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal12_high_per_res,0.4194962978363037
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal24_high_per_res,0.28942030668258667
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_cp_sum,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_cp_per_nt,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_top20_mean,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_rna_max_mean,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_rna_max_min,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_rna_coverage_05,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_protein_coverage_05,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_cp_sum,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_cp_per_nt,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_top20_mean,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_rna_max_mean,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_rna_max_min,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_rna_coverage_05,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_protein_coverage_05,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal4_high_per_res,0.3285878300666809
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal12_high_per_res,0.33881303668022156
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal24_high_per_res,0.3325991630554199
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_cp_sum,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_cp_per_nt,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_top20_mean,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_rna_max_mean,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_rna_max_min,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_rna_coverage_05,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_protein_coverage_05,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal4_high_per_res,0.3272381126880646
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal12_high_per_res,0.37938639521598816
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal24_high_per_res,0.2933754622936249
CP_summary14_XGB,12_130_r123456654loop328,pr_cp_sum,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_cp_per_nt,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_top20_mean,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_rna_max_mean,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_rna_max_min,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_rna_coverage_05,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_protein_coverage_05,0.0
CP_summary14_XGB,12_130_r123456654loop328,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,12_130_r123456654loop328,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,12_130_r123456654loop328,pp_nonlocal4_high_per_res,0.33696651458740234
CP_summary14_XGB,12_130_r123456654loop328,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,12_130_r123456654loop328,pp_nonlocal12_high_per_res,0.35913562774658203
CP_summary14_XGB,12_130_r123456654loop328,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,12_130_r123456654loop328,pp_nonlocal24_high_per_res,0.3038978576660156
CP_summary14_XGB,13_130_r12345665432loop8,pr_cp_sum,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_cp_per_nt,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_top20_mean,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_rna_max_mean,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_rna_max_min,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_rna_coverage_05,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_protein_coverage_05,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,13_130_r12345665432loop8,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,13_130_r12345665432loop8,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,13_130_r12345665432loop8,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,14_130_r123456734loop568,pr_cp_sum,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_cp_per_nt,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_top20_mean,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_rna_max_mean,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_rna_max_min,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_rna_coverage_05,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_protein_coverage_05,0.0
CP_summary14_XGB,14_130_r123456734loop568,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,14_130_r123456734loop568,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,14_130_r123456734loop568,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,14_130_r123456734loop568,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,14_130_r123456734loop568,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,14_130_r123456734loop568,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,14_130_r123456734loop568,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,15_130_r12345673456loop8,pr_cp_sum,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_cp_per_nt,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_top20_mean,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_rna_max_mean,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_rna_max_min,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_rna_coverage_05,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_protein_coverage_05,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,15_130_r12345673456loop8,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,15_130_r12345673456loop8,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,15_130_r12345673456loop8,pp_nonlocal24_high_per_res,0.33049124479293823
CP_summary14_XGB,16_130_r12365673156loop8,pr_cp_sum,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_cp_per_nt,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_top20_mean,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_rna_max_mean,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_rna_max_min,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_rna_coverage_05,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_protein_coverage_05,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pr_high_contacts_per_nt,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pp_nonlocal4_per_res,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pp_nonlocal4_high_per_res,0.3296482563018799
CP_summary14_XGB,16_130_r12365673156loop8,pp_nonlocal12_per_res,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pp_nonlocal12_high_per_res,0.3398604691028595
CP_summary14_XGB,16_130_r12365673156loop8,pp_nonlocal24_per_res,0.0
CP_summary14_XGB,16_130_r12365673156loop8,pp_nonlocal24_high_per_res,0.33049124479293823
CP_structure17_RF,puf12_r123_r5678_r56788,pr_cp_sum,0.0266139485579297
CP_structure17_RF,puf12_r123_r5678_r56788,pr_cp_per_nt,0.0314939457641833
CP_structure17_RF,puf12_r123_r5678_r56788,pr_top20_mean,0.011511095237788413
CP_structure17_RF,puf12_r123_r5678_r56788,pr_rna_max_mean,0.027285045282064435
CP_structure17_RF,puf12_r123_r5678_r56788,pr_rna_max_min,0.008376165257911208
CP_structure17_RF,puf12_r123_r5678_r56788,pr_rna_coverage_05,0.012858347232370214
CP_structure17_RF,puf12_r123_r5678_r56788,pr_protein_coverage_05,0.013894817184255752
CP_structure17_RF,puf12_r123_r5678_r56788,pr_high_contacts_per_nt,0.02060758045387734
CP_structure17_RF,puf12_r123_r5678_r56788,pp_nonlocal4_per_res,0.03130388152548441
CP_structure17_RF,puf12_r123_r5678_r56788,pp_nonlocal4_high_per_res,0.14423323091525891
CP_structure17_RF,puf12_r123_r5678_r56788,pp_nonlocal12_per_res,0.06052169785125117
CP_structure17_RF,puf12_r123_r5678_r56788,pp_nonlocal12_high_per_res,0.15994442855573598
CP_structure17_RF,puf12_r123_r5678_r56788,pp_nonlocal24_per_res,0.0414667175035615
CP_structure17_RF,puf12_r123_r5678_r56788,pp_nonlocal24_high_per_res,0.167410730624491
CP_structure17_RF,puf12_r123_r5678_r56788,plddt_protein_mean,0.11235411637486035
CP_structure17_RF,puf12_r123_r5678_r56788,pae_contact_weighted,0.10179910498763857
CP_structure17_RF,puf12_r123_r5678_r56788,Rg_full_length_normalized,0.028325146691337608
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_cp_sum,0.02661394855792971
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_cp_per_nt,0.0316887984843782
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_top20_mean,0.011511095237788416
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_rna_max_mean,0.025784532607163426
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_rna_max_min,0.008622975092956339
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_rna_coverage_05,0.02182021142884812
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_protein_coverage_05,0.012260294177300863
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pr_high_contacts_per_nt,0.020967642700619647
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pp_nonlocal4_per_res,0.031303881525484425
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pp_nonlocal4_high_per_res,0.1424427417682368
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pp_nonlocal12_per_res,0.062224866675002564
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pp_nonlocal12_high_per_res,0.15587631377965663
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pp_nonlocal24_per_res,0.043254054303257114
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pp_nonlocal24_high_per_res,0.16655448101391432
CP_structure17_RF,puf12_r123_r5678_r5loop6788,plddt_protein_mean,0.10857856457552408
CP_structure17_RF,puf12_r123_r5678_r5loop6788,pae_contact_weighted,0.10217045138060192
CP_structure17_RF,puf12_r123_r5678_r5loop6788,Rg_full_length_normalized,0.028325146691337618
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_cp_sum,0.02948649778883314
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_cp_per_nt,0.03514787891153558
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_top20_mean,0.01499294130515127
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_rna_max_mean,0.03007177828588489
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_rna_max_min,0.00941641308165682
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_rna_coverage_05,0.008569902921443226
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_protein_coverage_05,0.024565438485815622
CP_structure17_RF,puf12_r123_r567_r567_r678,pr_high_contacts_per_nt,0.03035147545370771
CP_structure17_RF,puf12_r123_r567_r567_r678,pp_nonlocal4_per_res,0.04096826457613895
CP_structure17_RF,puf12_r123_r567_r567_r678,pp_nonlocal4_high_per_res,0.15060379717127162
CP_structure17_RF,puf12_r123_r567_r567_r678,pp_nonlocal12_per_res,0.060689825482340386
CP_structure17_RF,puf12_r123_r567_r567_r678,pp_nonlocal12_high_per_res,0.15012986747079635
CP_structure17_RF,puf12_r123_r567_r567_r678,pp_nonlocal24_per_res,0.048004117678555135
CP_structure17_RF,puf12_r123_r567_r567_r678,pp_nonlocal24_high_per_res,0.17643583079672898
CP_structure17_RF,puf12_r123_r567_r567_r678,plddt_protein_mean,0.07389627071681835
CP_structure17_RF,puf12_r123_r567_r567_r678,pae_contact_weighted,0.08811062229651803
CP_structure17_RF,puf12_r123_r567_r567_r678,Rg_full_length_normalized,0.02855907757680403
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_cp_sum,0.010955330247764402
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_cp_per_nt,0.01108468289913631
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_top20_mean,0.019842057776777527
CP_structure17_RF,puf12_r123_r567_r5loop67_loopr678,pr_rna_max_mean,0.07942858302720358
