C388_threshold,equivalent_cutoff_lower_exclusive,equivalent_cutoff_upper_inclusive,n_work,n_nonwork,model,validation,objective,AUC,majority_accuracy,score_threshold,accuracy,balanced_accuracy,TP,TN,FP,FN,distance
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_LR,LOCO,accuracy,0.6764705882352942,0.5483870967741935,0.5580142577664696,0.6774193548387096,0.6617647058823529,7.0,14.0,3.0,7.0,0.058014257766469624
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_LR,LOCO,balanced_accuracy,0.6764705882352942,0.5483870967741935,0.5580142577664696,0.6774193548387096,0.6617647058823529,7.0,14.0,3.0,7.0,0.058014257766469624
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_LR,mutation_group_out,accuracy,0.6134453781512605,0.5483870967741935,0.6433242323414623,0.6774193548387096,0.6428571428571428,4.0,17.0,0.0,10.0,0.1433242323414623
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.6134453781512605,0.5483870967741935,0.4586592778622549,0.6451612903225806,0.6512605042016807,10.0,10.0,7.0,4.0,0.04134072213774509
0.6105674999999999,0.60431,0.616825,14,17,CP3_RF,LOCO,accuracy,0.7016806722689075,0.5483870967741935,0.45434414554205277,0.7419354838709677,0.7521008403361344,12.0,11.0,6.0,2.0,0.04565585445794723
0.6105674999999999,0.60431,0.616825,14,17,CP3_RF,LOCO,balanced_accuracy,0.7016806722689075,0.5483870967741935,0.45434414554205277,0.7419354838709677,0.7521008403361344,12.0,11.0,6.0,2.0,0.04565585445794723
0.6105674999999999,0.60431,0.616825,14,17,CP3_RF,mutation_group_out,accuracy,0.546218487394958,0.5483870967741935,0.5,0.6129032258064516,0.6218487394957983,10.0,9.0,8.0,4.0,0.0
0.6105674999999999,0.60431,0.616825,14,17,CP3_RF,mutation_group_out,balanced_accuracy,0.546218487394958,0.5483870967741935,0.5,0.6129032258064516,0.6218487394957983,10.0,9.0,8.0,4.0,0.0
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_RF,LOCO,accuracy,0.7058823529411765,0.5483870967741935,0.42132870185228644,0.7096774193548387,0.7289915966386555,13.0,9.0,8.0,1.0,0.07867129814771356
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_RF,LOCO,balanced_accuracy,0.7058823529411765,0.5483870967741935,0.42132870185228644,0.7096774193548387,0.7289915966386555,13.0,9.0,8.0,1.0,0.07867129814771356
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_RF,mutation_group_out,accuracy,0.5021008403361344,0.5483870967741935,0.43127774125642815,0.5806451612903226,0.592436974789916,10.0,8.0,9.0,4.0,0.06872225874357185
0.6105674999999999,0.60431,0.616825,14,17,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.5021008403361344,0.5483870967741935,0.43127774125642815,0.5806451612903226,0.592436974789916,10.0,8.0,9.0,4.0,0.06872225874357185
0.6229925,0.616825,0.6291599999999999,13,18,CP3_LR,LOCO,accuracy,0.5128205128205128,0.5806451612903226,0.5446660844040498,0.7096774193548387,0.6538461538461539,4.0,18.0,0.0,9.0,0.044666084404049844
0.6229925,0.616825,0.6291599999999999,13,18,CP3_LR,LOCO,balanced_accuracy,0.5128205128205128,0.5806451612903226,0.5446660844040498,0.7096774193548387,0.6538461538461539,4.0,18.0,0.0,9.0,0.044666084404049844
0.6229925,0.616825,0.6291599999999999,13,18,CP3_LR,mutation_group_out,accuracy,0.46581196581196577,0.5806451612903226,0.5429826081130872,0.5806451612903226,0.5534188034188035,5.0,13.0,5.0,8.0,0.042982608113087184
0.6229925,0.616825,0.6291599999999999,13,18,CP3_LR,mutation_group_out,balanced_accuracy,0.46581196581196577,0.5806451612903226,0.4963518874381572,0.5483870967741935,0.5683760683760684,9.0,8.0,10.0,4.0,0.0036481125618427757
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_LR,LOCO,accuracy,0.5683760683760684,0.5806451612903226,0.4514050769906637,0.6451612903225806,0.6623931623931625,10.0,10.0,8.0,3.0,0.04859492300933632
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_LR,LOCO,balanced_accuracy,0.5683760683760684,0.5806451612903226,0.4514050769906637,0.6451612903225806,0.6623931623931625,10.0,10.0,8.0,3.0,0.04859492300933632
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_LR,mutation_group_out,accuracy,0.452991452991453,0.5806451612903226,0.5535797724820555,0.6451612903225806,0.608974358974359,5.0,15.0,3.0,8.0,0.05357977248205548
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.452991452991453,0.5806451612903226,0.5535797724820555,0.6451612903225806,0.608974358974359,5.0,15.0,3.0,8.0,0.05357977248205548
0.6229925,0.616825,0.6291599999999999,13,18,CP3_RF,LOCO,accuracy,0.7008547008547009,0.5806451612903226,0.6031171044475291,0.7096774193548387,0.6858974358974359,7.0,15.0,3.0,6.0,0.10311710444752908
0.6229925,0.616825,0.6291599999999999,13,18,CP3_RF,LOCO,balanced_accuracy,0.7008547008547009,0.5806451612903226,0.6031171044475291,0.7096774193548387,0.6858974358974359,7.0,15.0,3.0,6.0,0.10311710444752908
0.6229925,0.616825,0.6291599999999999,13,18,CP3_RF,mutation_group_out,accuracy,0.5384615384615384,0.5806451612903226,0.7195895908242835,0.6129032258064516,0.5705128205128205,4.0,15.0,3.0,9.0,0.21958959082428353
0.6229925,0.616825,0.6291599999999999,13,18,CP3_RF,mutation_group_out,balanced_accuracy,0.5384615384615384,0.5806451612903226,0.5,0.5806451612903226,0.5961538461538461,9.0,9.0,9.0,4.0,0.0
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_RF,LOCO,accuracy,0.6196581196581197,0.5806451612903226,0.4344150955892208,0.6451612903225806,0.6730769230769231,11.0,9.0,9.0,2.0,0.06558490441077919
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_RF,LOCO,balanced_accuracy,0.6196581196581197,0.5806451612903226,0.4344150955892208,0.6451612903225806,0.6730769230769231,11.0,9.0,9.0,2.0,0.06558490441077919
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_RF,mutation_group_out,accuracy,0.4914529914529915,0.5806451612903226,0.7800998625628943,0.6451612903225806,0.5769230769230769,2.0,18.0,0.0,11.0,0.2800998625628943
0.6229925,0.616825,0.6291599999999999,13,18,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.4914529914529915,0.5806451612903226,0.7800998625628943,0.6451612903225806,0.5769230769230769,2.0,18.0,0.0,11.0,0.2800998625628943
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_LR,LOCO,accuracy,0.4868421052631579,0.6129032258064516,0.543289566559978,0.7419354838709677,0.6666666666666666,4.0,19.0,0.0,8.0,0.043289566559977954
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_LR,LOCO,balanced_accuracy,0.4868421052631579,0.6129032258064516,0.543289566559978,0.7419354838709677,0.6666666666666666,4.0,19.0,0.0,8.0,0.043289566559977954
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_LR,mutation_group_out,accuracy,0.3991228070175438,0.6129032258064516,1.00000001,0.6129032258064516,0.5,0.0,19.0,0.0,12.0,0.5000000099999999
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_LR,mutation_group_out,balanced_accuracy,0.3991228070175438,0.6129032258064516,0.495319729734772,0.5161290322580645,0.5438596491228069,8.0,8.0,11.0,4.0,0.004680270265227993
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_LR,LOCO,accuracy,0.5964912280701755,0.6129032258064516,0.5171310538340139,0.6774193548387096,0.6447368421052632,6.0,15.0,4.0,6.0,0.01713105383401392
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_LR,LOCO,balanced_accuracy,0.5964912280701755,0.6129032258064516,0.5171310538340139,0.6774193548387096,0.6447368421052632,6.0,15.0,4.0,6.0,0.01713105383401392
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_LR,mutation_group_out,accuracy,0.4078947368421053,0.6129032258064516,0.5889364054759304,0.6451612903225806,0.5723684210526316,3.0,17.0,2.0,9.0,0.0889364054759304
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.4078947368421053,0.6129032258064516,0.5889364054759304,0.6451612903225806,0.5723684210526316,3.0,17.0,2.0,9.0,0.0889364054759304
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_RF,LOCO,accuracy,0.6710526315789473,0.6129032258064516,0.6658644350388243,0.7096774193548387,0.6557017543859649,5.0,17.0,2.0,7.0,0.1658644350388243
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_RF,LOCO,balanced_accuracy,0.6710526315789473,0.6129032258064516,0.4735322341800505,0.6774193548387096,0.6600877192982456,7.0,14.0,5.0,5.0,0.026467765819949474
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_RF,mutation_group_out,accuracy,0.47807017543859653,0.6129032258064516,1.00000001,0.6129032258064516,0.5,0.0,19.0,0.0,12.0,0.5000000099999999
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP3_RF,mutation_group_out,balanced_accuracy,0.47807017543859653,0.6129032258064516,0.5,0.5483870967741935,0.5701754385964912,8.0,9.0,10.0,4.0,0.0
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_RF,LOCO,accuracy,0.7236842105263158,0.6129032258064516,0.5996753261557597,0.7741935483870968,0.7390350877192983,7.0,17.0,2.0,5.0,0.09967532615575969
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_RF,LOCO,balanced_accuracy,0.7236842105263158,0.6129032258064516,0.5996753261557597,0.7741935483870968,0.7390350877192983,7.0,17.0,2.0,5.0,0.09967532615575969
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_RF,mutation_group_out,accuracy,0.49122807017543857,0.6129032258064516,0.5924982992887469,0.6774193548387096,0.6293859649122807,5.0,16.0,3.0,7.0,0.09249829928874687
0.6500000000000001,0.6291599999999999,0.651535,12,19,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.49122807017543857,0.6129032258064516,0.5924982992887469,0.6774193548387096,0.6293859649122807,5.0,16.0,3.0,7.0,0.09249829928874687
0.65464,0.651535,0.657745,11,20,CP3_LR,LOCO,accuracy,0.42727272727272725,0.6451612903225806,0.5339774135018078,0.7419354838709677,0.6568181818181817,4.0,19.0,1.0,7.0,0.03397741350180783
0.65464,0.651535,0.657745,11,20,CP3_LR,LOCO,balanced_accuracy,0.42727272727272725,0.6451612903225806,0.5339774135018078,0.7419354838709677,0.6568181818181817,4.0,19.0,1.0,7.0,0.03397741350180783
0.65464,0.651535,0.657745,11,20,CP3_LR,mutation_group_out,accuracy,0.37272727272727274,0.6451612903225806,1.00000001,0.6451612903225806,0.5,0.0,20.0,0.0,11.0,0.5000000099999999
0.65464,0.651535,0.657745,11,20,CP3_LR,mutation_group_out,balanced_accuracy,0.37272727272727274,0.6451612903225806,0.4969923288482943,0.4838709677419355,0.5181818181818182,7.0,8.0,12.0,4.0,0.003007671151705693
0.65464,0.651535,0.657745,11,20,CP_Structure9_LR,LOCO,accuracy,0.5681818181818181,0.6451612903225806,0.6508810874475843,0.6774193548387096,0.5659090909090909,2.0,19.0,1.0,9.0,0.15088108744758433
0.65464,0.651535,0.657745,11,20,CP_Structure9_LR,LOCO,balanced_accuracy,0.5681818181818181,0.6451612903225806,0.5322054812459411,0.6451612903225806,0.6022727272727273,5.0,15.0,5.0,6.0,0.03220548124594114
0.65464,0.651535,0.657745,11,20,CP_Structure9_LR,mutation_group_out,accuracy,0.39999999999999997,0.6451612903225806,0.6002968067003965,0.6774193548387096,0.5863636363636364,3.0,18.0,2.0,8.0,0.10029680670039653
0.65464,0.651535,0.657745,11,20,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.39999999999999997,0.6451612903225806,0.6002968067003965,0.6774193548387096,0.5863636363636364,3.0,18.0,2.0,8.0,0.10029680670039653
0.65464,0.651535,0.657745,11,20,CP3_RF,LOCO,accuracy,0.5636363636363636,0.6451612903225806,0.7119152353239657,0.6451612903225806,0.5204545454545454,1.0,19.0,1.0,10.0,0.21191523532396572
0.65464,0.651535,0.657745,11,20,CP3_RF,LOCO,balanced_accuracy,0.5636363636363636,0.6451612903225806,0.2863581639401829,0.5806451612903226,0.6545454545454545,10.0,8.0,12.0,1.0,0.21364183605981713
0.65464,0.651535,0.657745,11,20,CP3_RF,mutation_group_out,accuracy,0.37727272727272726,0.6451612903225806,0.7250829035023205,0.6451612903225806,0.5204545454545454,1.0,19.0,1.0,10.0,0.22508290350232052
0.65464,0.651535,0.657745,11,20,CP3_RF,mutation_group_out,balanced_accuracy,0.37727272727272726,0.6451612903225806,0.49256981788876114,0.5161290322580645,0.5431818181818182,7.0,9.0,11.0,4.0,0.007430182111238859
0.65464,0.651535,0.657745,11,20,CP_Structure9_RF,LOCO,accuracy,0.6409090909090909,0.6451612903225806,0.7295014170051242,0.7096774193548387,0.5909090909090909,2.0,20.0,0.0,9.0,0.22950141700512416
0.65464,0.651535,0.657745,11,20,CP_Structure9_RF,LOCO,balanced_accuracy,0.6409090909090909,0.6451612903225806,0.35680254716792703,0.6129032258064516,0.6795454545454546,10.0,9.0,11.0,1.0,0.14319745283207297
0.65464,0.651535,0.657745,11,20,CP_Structure9_RF,mutation_group_out,accuracy,0.45909090909090905,0.6451612903225806,0.7731419458992985,0.7096774193548387,0.5909090909090909,2.0,20.0,0.0,9.0,0.2731419458992985
0.65464,0.651535,0.657745,11,20,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.45909090909090905,0.6451612903225806,0.7731419458992985,0.7096774193548387,0.5909090909090909,2.0,20.0,0.0,9.0,0.2731419458992985
0.658155,0.657745,0.658565,10,21,CP3_LR,LOCO,accuracy,0.3142857142857143,0.6774193548387096,1.00000001,0.6774193548387096,0.5,0.0,21.0,0.0,10.0,0.5000000099999999
0.658155,0.657745,0.658565,10,21,CP3_LR,LOCO,balanced_accuracy,0.3142857142857143,0.6774193548387096,0.5128446950800887,0.6129032258064516,0.530952380952381,3.0,16.0,5.0,7.0,0.012844695080088675
0.658155,0.657745,0.658565,10,21,CP3_LR,mutation_group_out,accuracy,0.3,0.6774193548387096,1.00000001,0.6774193548387096,0.5,0.0,21.0,0.0,10.0,0.5000000099999999
0.658155,0.657745,0.658565,10,21,CP3_LR,mutation_group_out,balanced_accuracy,0.3,0.6774193548387096,1.00000001,0.6774193548387096,0.5,0.0,21.0,0.0,10.0,0.5000000099999999
0.658155,0.657745,0.658565,10,21,CP_Structure9_LR,LOCO,accuracy,0.5619047619047619,0.6774193548387096,0.5596088421548554,0.7419354838709677,0.6523809523809524,4.0,19.0,2.0,6.0,0.0596088421548554
0.658155,0.657745,0.658565,10,21,CP_Structure9_LR,LOCO,balanced_accuracy,0.5619047619047619,0.6774193548387096,0.5596088421548554,0.7419354838709677,0.6523809523809524,4.0,19.0,2.0,6.0,0.0596088421548554
0.658155,0.657745,0.658565,10,21,CP_Structure9_LR,mutation_group_out,accuracy,0.35714285714285715,0.6774193548387096,0.5889919785950116,0.7096774193548387,0.6023809523809524,3.0,19.0,2.0,7.0,0.08899197859501162
0.658155,0.657745,0.658565,10,21,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.35714285714285715,0.6774193548387096,0.5889919785950116,0.7096774193548387,0.6023809523809524,3.0,19.0,2.0,7.0,0.08899197859501162
0.658155,0.657745,0.658565,10,21,CP3_RF,LOCO,accuracy,0.44285714285714284,0.6774193548387096,1.00000001,0.6774193548387096,0.5,0.0,21.0,0.0,10.0,0.5000000099999999
0.658155,0.657745,0.658565,10,21,CP3_RF,LOCO,balanced_accuracy,0.44285714285714284,0.6774193548387096,0.22549920311136212,0.5483870967741935,0.6666666666666666,10.0,7.0,14.0,0.0,0.2745007968886379
0.658155,0.657745,0.658565,10,21,CP3_RF,mutation_group_out,accuracy,0.2619047619047619,0.6774193548387096,1.00000001,0.6774193548387096,0.5,0.0,21.0,0.0,10.0,0.5000000099999999
0.658155,0.657745,0.658565,10,21,CP3_RF,mutation_group_out,balanced_accuracy,0.2619047619047619,0.6774193548387096,0.07126569831814769,0.3548387096774194,0.5238095238095238,10.0,1.0,20.0,0.0,0.42873430168185234
0.658155,0.657745,0.658565,10,21,CP_Structure9_RF,LOCO,accuracy,0.5619047619047619,0.6774193548387096,0.6457150319192995,0.6774193548387096,0.5523809523809524,2.0,19.0,2.0,8.0,0.14571503191929946
0.658155,0.657745,0.658565,10,21,CP_Structure9_RF,LOCO,balanced_accuracy,0.5619047619047619,0.6774193548387096,0.15468884616805673,0.45161290322580644,0.5952380952380952,10.0,4.0,17.0,0.0,0.3453111538319433
0.658155,0.657745,0.658565,10,21,CP_Structure9_RF,mutation_group_out,accuracy,0.39047619047619053,0.6774193548387096,0.6692081529581528,0.7096774193548387,0.6023809523809524,3.0,19.0,2.0,7.0,0.16920815295815284
0.658155,0.657745,0.658565,10,21,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.39047619047619053,0.6774193548387096,0.6692081529581528,0.7096774193548387,0.6023809523809524,3.0,19.0,2.0,7.0,0.16920815295815284
0.6625,0.658565,0.666435,9,22,CP3_LR,LOCO,accuracy,0.020202020202020197,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP3_LR,LOCO,balanced_accuracy,0.020202020202020197,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP3_LR,mutation_group_out,accuracy,0.19696969696969696,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP3_LR,mutation_group_out,balanced_accuracy,0.19696969696969696,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP_Structure9_LR,LOCO,accuracy,0.42424242424242425,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP_Structure9_LR,LOCO,balanced_accuracy,0.42424242424242425,0.7096774193548387,0.5151570560788199,0.6129032258064516,0.5631313131313131,4.0,15.0,7.0,5.0,0.015157056078819897
0.6625,0.658565,0.666435,9,22,CP_Structure9_LR,mutation_group_out,accuracy,0.23737373737373738,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.23737373737373738,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP3_RF,LOCO,accuracy,0.3282828282828283,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP3_RF,LOCO,balanced_accuracy,0.3282828282828283,0.7096774193548387,0.23121039052847353,0.3548387096774194,0.5126262626262625,8.0,3.0,19.0,1.0,0.26878960947152647
0.6625,0.658565,0.666435,9,22,CP3_RF,mutation_group_out,accuracy,0.22727272727272727,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP3_RF,mutation_group_out,balanced_accuracy,0.22727272727272727,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP_Structure9_RF,LOCO,accuracy,0.4292929292929293,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP_Structure9_RF,LOCO,balanced_accuracy,0.4292929292929293,0.7096774193548387,0.3110337444432727,0.45161290322580644,0.547979797979798,7.0,7.0,15.0,2.0,0.1889662555567273
0.6625,0.658565,0.666435,9,22,CP_Structure9_RF,mutation_group_out,accuracy,0.18686868686868688,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6625,0.658565,0.666435,9,22,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.18686868686868688,0.7096774193548387,1.00000001,0.7096774193548387,0.5,0.0,22.0,0.0,9.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_LR,LOCO,accuracy,0.043478260869565216,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_LR,LOCO,balanced_accuracy,0.043478260869565216,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_LR,mutation_group_out,accuracy,0.125,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_LR,mutation_group_out,balanced_accuracy,0.125,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_LR,LOCO,accuracy,0.21195652173913043,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_LR,LOCO,balanced_accuracy,0.21195652173913043,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_LR,mutation_group_out,accuracy,0.08152173913043478,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.08152173913043478,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_RF,LOCO,accuracy,0.28804347826086957,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_RF,LOCO,balanced_accuracy,0.28804347826086957,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_RF,mutation_group_out,accuracy,0.10326086956521739,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP3_RF,mutation_group_out,balanced_accuracy,0.10326086956521739,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_RF,LOCO,accuracy,0.4239130434782609,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_RF,LOCO,balanced_accuracy,0.4239130434782609,0.7419354838709677,0.42477460099127806,0.5806451612903226,0.5135869565217391,3.0,15.0,8.0,5.0,0.07522539900872194
0.6721375,0.666435,0.67784,8,23,CP_Structure9_RF,mutation_group_out,accuracy,0.10869565217391308,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.6721375,0.666435,0.67784,8,23,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.10869565217391308,0.7419354838709677,1.00000001,0.7419354838709677,0.5,0.0,23.0,0.0,8.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP3_LR,LOCO,accuracy,0.5357142857142857,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP3_LR,LOCO,balanced_accuracy,0.5357142857142857,0.7741935483870968,0.4283073988314675,0.41935483870967744,0.625,7.0,6.0,18.0,0.0,0.07169260116853249
0.68299,0.67784,0.68814,7,24,CP3_LR,mutation_group_out,accuracy,0.5297619047619048,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP3_LR,mutation_group_out,balanced_accuracy,0.5297619047619048,0.7741935483870968,0.5108855247094164,0.7096774193548387,0.6607142857142857,4.0,18.0,6.0,3.0,0.010885524709416394
0.68299,0.67784,0.68814,7,24,CP_Structure9_LR,LOCO,accuracy,0.45238095238095233,0.7741935483870968,0.6059687557628667,0.7741935483870968,0.6011904761904762,2.0,22.0,2.0,5.0,0.10596875576286668
0.68299,0.67784,0.68814,7,24,CP_Structure9_LR,LOCO,balanced_accuracy,0.45238095238095233,0.7741935483870968,0.6059687557628667,0.7741935483870968,0.6011904761904762,2.0,22.0,2.0,5.0,0.10596875576286668
0.68299,0.67784,0.68814,7,24,CP_Structure9_LR,mutation_group_out,accuracy,0.23809523809523808,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP_Structure9_LR,mutation_group_out,balanced_accuracy,0.23809523809523808,0.7741935483870968,0.24885185141766372,0.25806451612903225,0.5208333333333334,7.0,1.0,23.0,0.0,0.25114814858233625
0.68299,0.67784,0.68814,7,24,CP3_RF,LOCO,accuracy,0.35714285714285715,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP3_RF,LOCO,balanced_accuracy,0.35714285714285715,0.7741935483870968,0.41272380534908004,0.6451612903225806,0.5178571428571428,2.0,18.0,6.0,5.0,0.08727619465091996
0.68299,0.67784,0.68814,7,24,CP3_RF,mutation_group_out,accuracy,0.14880952380952378,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP3_RF,mutation_group_out,balanced_accuracy,0.14880952380952378,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP_Structure9_RF,LOCO,accuracy,0.24999999999999997,0.7741935483870968,0.5729616193532654,0.7741935483870968,0.5505952380952381,1.0,23.0,1.0,6.0,0.0729616193532654
0.68299,0.67784,0.68814,7,24,CP_Structure9_RF,LOCO,balanced_accuracy,0.24999999999999997,0.7741935483870968,0.5729616193532654,0.7741935483870968,0.5505952380952381,1.0,23.0,1.0,6.0,0.0729616193532654
0.68299,0.67784,0.68814,7,24,CP_Structure9_RF,mutation_group_out,accuracy,0.08928571428571427,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.68299,0.67784,0.68814,7,24,CP_Structure9_RF,mutation_group_out,balanced_accuracy,0.08928571428571427,0.7741935483870968,1.00000001,0.7741935483870968,0.5,0.0,24.0,0.0,7.0,0.5000000099999999
0.7000000000000001,0.68814,0.70041,6,25,CP3_LR,LOCO,accuracy,0.6066666666666667,0.8064516129032258,0.6083796195768504,0.8064516129032258,0.6266666666666667,2.0,23.0,2.0,4.0,0.10837961957685038
