family,threshold_pp,stage,representation,model,n,weighted_n,accuracy,balanced_accuracy,macro_F1,MCC,n_classes_observed,precision_decrease,recall_decrease,F1_decrease,support_decrease,ROC_AUC_decrease,AP_decrease,precision_unchanged,recall_unchanged,F1_unchanged,support_unchanged,ROC_AUC_unchanged,AP_unchanged,specificity,false_negative_rate,ROC_AUC,AP,cm_0_0,cm_0_1,cm_1_0,cm_1_1
RNA_protein_interface,-7.5,screen,PR_reference_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5229696472518457,0.5225937183383992,0.04540240741992236,2,0.7115384615384616,0.6981132075471698,0.7047619047619048,53.0,0.48318293683347,0.7006548247529497,0.3333333333333333,0.34782608695652173,0.3404255319148936,23.0,0.4831829368334701,0.3217719542384837,0.34782608695652173,0.30188679245283023,0.48318293683347,0.7006548247529497,37.0,16.0,15.0,8.0
RNA_protein_interface,-7.5,screen,PR_reference_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.6052631578947368,0.5200984413453651,0.5202020202020202,0.04129554813742479,2,0.7090909090909091,0.7358490566037735,0.7222222222222222,53.0,0.49548810500410173,0.6989061577795923,0.3333333333333333,0.30434782608695654,0.3181818181818182,23.0,0.49548810500410173,0.33360006308119206,0.30434782608695654,0.26415094339622647,0.49548810500410173,0.6989061577795923,39.0,14.0,16.0,7.0
RNA_protein_interface,-7.5,screen,PR_reference_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.6052631578947368,0.5200984413453651,0.5202020202020202,0.04129554813742479,2,0.7090909090909091,0.7358490566037735,0.7222222222222222,53.0,0.49548810500410173,0.6989061577795923,0.3333333333333333,0.30434782608695654,0.3181818181818182,23.0,0.49548810500410173,0.33360006308119206,0.30434782608695654,0.26415094339622647,0.49548810500410173,0.6989061577795923,39.0,14.0,16.0,7.0
RNA_protein_interface,-7.5,screen,PR_reference_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5250205086136177,0.5043478260869565,0.045993326000985844,2,0.717948717948718,0.5283018867924528,0.6086956521739131,53.0,0.5020508613617719,0.7002645170930387,0.32432432432432434,0.5217391304347826,0.4,23.0,0.5020508613617719,0.31576977143945895,0.5217391304347826,0.4716981132075472,0.5020508613617719,0.7002645170930387,28.0,25.0,11.0,12.0
RNA_protein_interface,-7.5,screen,PR_reference_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5352748154224775,0.5331880324945513,0.06831639206755422,2,0.72,0.6792452830188679,0.6990291262135923,53.0,0.5783429040196882,0.7592199096182066,0.34615384615384615,0.391304347826087,0.3673469387755102,23.0,0.5783429040196882,0.4013496328609344,0.391304347826087,0.3207547169811321,0.5783429040196882,0.7592199096182066,36.0,17.0,14.0,9.0
RNA_protein_interface,-7.5,screen,PR_reference_interface|delta|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5352748154224775,0.5331880324945513,0.06831639206755422,2,0.72,0.6792452830188679,0.6990291262135923,53.0,0.5783429040196882,0.7592199096182066,0.34615384615384615,0.391304347826087,0.3673469387755102,23.0,0.5783429040196882,0.4013496328609344,0.391304347826087,0.3207547169811321,0.5783429040196882,0.7592199096182066,36.0,17.0,14.0,9.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5135356849876949,0.5128205128205128,0.0264701861025608,2,0.7058823529411765,0.6792452830188679,0.6923076923076923,53.0,0.4930270713699754,0.7079098223558475,0.32,0.34782608695652173,0.3333333333333333,23.0,0.49302707136997537,0.3258811727952013,0.34782608695652173,0.3207547169811321,0.4930270713699754,0.7079098223558475,36.0,17.0,15.0,8.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5135356849876949,0.5128205128205128,0.0264701861025608,2,0.7058823529411765,0.6792452830188679,0.6923076923076923,53.0,0.49712879409351934,0.7109578067703471,0.32,0.34782608695652173,0.3333333333333333,23.0,0.4971287940935193,0.33242862805449397,0.34782608695652173,0.3207547169811321,0.49712879409351934,0.7109578067703471,36.0,17.0,15.0,8.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5012305168170632,0.5012305168170632,0.002461033634126333,2,0.6981132075471698,0.6981132075471698,0.6981132075471698,53.0,0.4979491386382281,0.7167549607842036,0.30434782608695654,0.30434782608695654,0.30434782608695654,23.0,0.49794913863822804,0.31557586311957997,0.30434782608695654,0.30188679245283023,0.4979491386382281,0.7167549607842036,37.0,16.0,16.0,7.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5012305168170632,0.5012305168170632,0.002461033634126333,2,0.6981132075471698,0.6981132075471698,0.6981132075471698,53.0,0.4979491386382281,0.7167549607842036,0.30434782608695654,0.30434782608695654,0.30434782608695654,23.0,0.49794913863822804,0.31557586311957997,0.30434782608695654,0.30188679245283023,0.4979491386382281,0.7167549607842036,37.0,16.0,16.0,7.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.6052631578947368,0.5077932731747334,0.5064935064935066,0.016536268671305282,2,0.7017543859649122,0.7547169811320755,0.7272727272727273,53.0,0.4757998359310911,0.7150644204789496,0.3157894736842105,0.2608695652173913,0.2857142857142857,23.0,0.47579983593109104,0.2938282638705699,0.2608695652173913,0.24528301886792447,0.4757998359310911,0.7150644204789496,40.0,13.0,17.0,6.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.6052631578947368,0.5077932731747334,0.5064935064935066,0.016536268671305282,2,0.7017543859649122,0.7547169811320755,0.7272727272727273,53.0,0.4757998359310911,0.7150644204789496,0.3157894736842105,0.2608695652173913,0.2857142857142857,23.0,0.47579983593109104,0.2938282638705699,0.2608695652173913,0.24528301886792447,0.4757998359310911,0.7150644204789496,40.0,13.0,17.0,6.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5250205086136177,0.5043478260869565,0.045993326000985844,2,0.717948717948718,0.5283018867924528,0.6086956521739131,53.0,0.5020508613617719,0.7002645170930387,0.32432432432432434,0.5217391304347826,0.4,23.0,0.5020508613617719,0.31576977143945895,0.5217391304347826,0.4716981132075472,0.5020508613617719,0.7002645170930387,28.0,25.0,11.0,12.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5475799835931091,0.5426130848378955,0.09062677007138897,2,0.7291666666666666,0.660377358490566,0.693069306930693,53.0,0.49302707136997537,0.7289407357809541,0.35714285714285715,0.43478260869565216,0.39215686274509803,23.0,0.49302707136997537,0.3028525671152648,0.43478260869565216,0.339622641509434,0.49302707136997537,0.7289407357809541,35.0,18.0,13.0,10.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|raw|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5135356849876949,0.5128205128205128,0.0264701861025608,2,0.7058823529411765,0.6792452830188679,0.6923076923076923,53.0,0.4930270713699754,0.7079098223558475,0.32,0.34782608695652173,0.3333333333333333,23.0,0.49302707136997537,0.3258811727952013,0.34782608695652173,0.3207547169811321,0.4930270713699754,0.7079098223558475,36.0,17.0,15.0,8.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5135356849876949,0.5128205128205128,0.0264701861025608,2,0.7058823529411765,0.6792452830188679,0.6923076923076923,53.0,0.4930270713699754,0.7079098223558475,0.32,0.34782608695652173,0.3333333333333333,23.0,0.49302707136997537,0.3258811727952013,0.34782608695652173,0.3207547169811321,0.4930270713699754,0.7079098223558475,36.0,17.0,15.0,8.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5135356849876949,0.5128205128205128,0.0264701861025608,2,0.7058823529411765,0.6792452830188679,0.6923076923076923,53.0,0.49712879409351934,0.7109578067703471,0.32,0.34782608695652173,0.3333333333333333,23.0,0.4971287940935193,0.33242862805449397,0.34782608695652173,0.3207547169811321,0.49712879409351934,0.7109578067703471,36.0,17.0,15.0,8.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5012305168170632,0.5012305168170632,0.002461033634126333,2,0.6981132075471698,0.6981132075471698,0.6981132075471698,53.0,0.4979491386382281,0.7167549607842036,0.30434782608695654,0.30434782608695654,0.30434782608695654,23.0,0.49794913863822804,0.31557586311957997,0.30434782608695654,0.30188679245283023,0.4979491386382281,0.7167549607842036,37.0,16.0,16.0,7.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5012305168170632,0.5012305168170632,0.002461033634126333,2,0.6981132075471698,0.6981132075471698,0.6981132075471698,53.0,0.4979491386382281,0.7167549607842036,0.30434782608695654,0.30434782608695654,0.30434782608695654,23.0,0.49794913863822804,0.31557586311957997,0.30434782608695654,0.30188679245283023,0.4979491386382281,0.7167549607842036,37.0,16.0,16.0,7.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.6052631578947368,0.5077932731747334,0.5064935064935066,0.016536268671305282,2,0.7017543859649122,0.7547169811320755,0.7272727272727273,53.0,0.4757998359310911,0.7150644204789496,0.3157894736842105,0.2608695652173913,0.2857142857142857,23.0,0.47579983593109104,0.2938282638705699,0.2608695652173913,0.24528301886792447,0.4757998359310911,0.7150644204789496,40.0,13.0,17.0,6.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.6052631578947368,0.5077932731747334,0.5064935064935066,0.016536268671305282,2,0.7017543859649122,0.7547169811320755,0.7272727272727273,53.0,0.4757998359310911,0.7150644204789496,0.3157894736842105,0.2608695652173913,0.2857142857142857,23.0,0.47579983593109104,0.2938282638705699,0.2608695652173913,0.24528301886792447,0.4757998359310911,0.7150644204789496,40.0,13.0,17.0,6.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5250205086136177,0.5043478260869565,0.045993326000985844,2,0.717948717948718,0.5283018867924528,0.6086956521739131,53.0,0.5020508613617719,0.7002645170930387,0.32432432432432434,0.5217391304347826,0.4,23.0,0.5020508613617719,0.31576977143945895,0.5217391304347826,0.4716981132075472,0.5020508613617719,0.7002645170930387,28.0,25.0,11.0,12.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5475799835931091,0.5426130848378955,0.09062677007138897,2,0.7291666666666666,0.660377358490566,0.693069306930693,53.0,0.49302707136997537,0.7289407357809541,0.35714285714285715,0.43478260869565216,0.39215686274509803,23.0,0.49302707136997537,0.3028525671152648,0.43478260869565216,0.339622641509434,0.49302707136997537,0.7289407357809541,35.0,18.0,13.0,10.0
RNA_protein_interface,-7.5,screen,PR_train_union_interface|delta|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5135356849876949,0.5128205128205128,0.0264701861025608,2,0.7058823529411765,0.6792452830188679,0.6923076923076923,53.0,0.4930270713699754,0.7079098223558475,0.32,0.34782608695652173,0.3333333333333333,23.0,0.49302707136997537,0.3258811727952013,0.34782608695652173,0.3207547169811321,0.4930270713699754,0.7079098223558475,36.0,17.0,15.0,8.0
all_PR,-10.0,screen,full_PR|raw|all|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5591397849462365,0.5594202898550724,0.119659976300721,2,0.6382978723404256,0.6666666666666666,0.6521739130434783,45.0,0.6057347670250897,0.6876882360939343,0.4827586206896552,0.45161290322580644,0.4666666666666667,31.0,0.6057347670250895,0.49077031065387655,0.45161290322580644,0.33333333333333337,0.6057347670250897,0.6876882360939343,30.0,15.0,17.0,14.0
high_variance_PR,-10.0,screen,full_PR|raw|25|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.4935483870967742,0.49342460817870654,-0.012973162501932317,2,0.5869565217391305,0.6,0.5934065934065934,45.0,0.5089605734767024,0.6578435281469162,0.4,0.3870967741935484,0.39344262295081966,31.0,0.5089605734767024,0.4060401407493538,0.3870967741935484,0.4,0.5089605734767024,0.6578435281469162,27.0,18.0,19.0,12.0
high_variance_PR,-10.0,screen,full_PR|raw|100|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5218637992831541,0.5193452380952381,0.04573910252765285,2,0.6078431372549019,0.6888888888888889,0.6458333333333334,45.0,0.49677419354838714,0.6146739398409535,0.44,0.3548387096774194,0.39285714285714285,31.0,0.4967741935483871,0.3978344440849183,0.3548387096774194,0.3111111111111111,0.49677419354838714,0.6146739398409535,31.0,14.0,20.0,11.0
high_variance_PR,-10.0,screen,full_PR|raw|250|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.4946236559139785,0.4910714285714286,-0.011247320293685126,2,0.5882352941176471,0.6666666666666666,0.625,45.0,0.5189964157706093,0.6294534113858081,0.4,0.3225806451612903,0.35714285714285715,31.0,0.5189964157706093,0.4136743236306063,0.3225806451612903,0.33333333333333337,0.5189964157706093,0.6294534113858081,30.0,15.0,21.0,10.0
high_variance_PR,-10.0,screen,full_PR|raw|1000|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5591397849462365,0.5594202898550724,0.119659976300721,2,0.6382978723404256,0.6666666666666666,0.6521739130434783,45.0,0.6057347670250897,0.6876882360939343,0.4827586206896552,0.45161290322580644,0.4666666666666667,31.0,0.6057347670250895,0.49077031065387655,0.45161290322580644,0.33333333333333337,0.6057347670250897,0.6876882360939343,30.0,15.0,17.0,14.0
all_PR,-10.0,screen,full_PR|delta|all|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5591397849462365,0.5594202898550724,0.119659976300721,2,0.6382978723404256,0.6666666666666666,0.6521739130434783,45.0,0.6057347670250897,0.6876882360939343,0.4827586206896552,0.45161290322580644,0.4666666666666667,31.0,0.6057347670250895,0.49077031065387655,0.45161290322580644,0.33333333333333337,0.6057347670250897,0.6876882360939343,30.0,15.0,17.0,14.0
high_variance_PR,-10.0,screen,full_PR|delta|25|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5131578947368421,0.4935483870967742,0.49342460817870654,-0.012973162501932317,2,0.5869565217391305,0.6,0.5934065934065934,45.0,0.5089605734767024,0.6578435281469162,0.4,0.3870967741935484,0.39344262295081966,31.0,0.5089605734767024,0.4060401407493538,0.3870967741935484,0.4,0.5089605734767024,0.6578435281469162,27.0,18.0,19.0,12.0
high_variance_PR,-10.0,screen,full_PR|delta|100|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5526315789473685,0.5218637992831541,0.5193452380952381,0.04573910252765285,2,0.6078431372549019,0.6888888888888889,0.6458333333333334,45.0,0.49677419354838714,0.6146739398409535,0.44,0.3548387096774194,0.39285714285714285,31.0,0.4967741935483871,0.3978344440849183,0.3548387096774194,0.3111111111111111,0.49677419354838714,0.6146739398409535,31.0,14.0,20.0,11.0
high_variance_PR,-10.0,screen,full_PR|delta|250|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.4946236559139785,0.4910714285714286,-0.011247320293685126,2,0.5882352941176471,0.6666666666666666,0.625,45.0,0.5189964157706093,0.6294534113858081,0.4,0.3225806451612903,0.35714285714285715,31.0,0.5189964157706093,0.4136743236306063,0.3225806451612903,0.33333333333333337,0.5189964157706093,0.6294534113858081,30.0,15.0,21.0,10.0
high_variance_PR,-10.0,screen,full_PR|delta|1000|0|variance|0|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5789473684210527,0.5591397849462365,0.5594202898550724,0.119659976300721,2,0.6382978723404256,0.6666666666666666,0.6521739130434783,45.0,0.6057347670250897,0.6876882360939343,0.4827586206896552,0.45161290322580644,0.4666666666666667,31.0,0.6057347670250895,0.49077031065387655,0.45161290322580644,0.33333333333333337,0.6057347670250897,0.6876882360939343,30.0,15.0,17.0,14.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5802867383512544,0.5798109505974675,0.15983047389183974,2,0.6590909090909091,0.6444444444444445,0.651685393258427,45.0,0.6071684587813619,0.7150221694424371,0.5,0.5161290322580645,0.5079365079365079,31.0,0.607168458781362,0.5199908974015288,0.5161290322580645,0.3555555555555555,0.6071684587813619,0.7150221694424371,29.0,16.0,15.0,16.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5802867383512544,0.5798109505974675,0.15983047389183974,2,0.6590909090909091,0.6444444444444445,0.651685393258427,45.0,0.6071684587813619,0.7150221694424371,0.5,0.5161290322580645,0.5079365079365079,31.0,0.607168458781362,0.5199908974015288,0.5161290322580645,0.3555555555555555,0.6071684587813619,0.7150221694424371,29.0,16.0,15.0,16.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49247311827956985,0.49119097956307256,-0.014842472071165241,2,0.5853658536585366,0.5333333333333333,0.5581395348837209,45.0,0.5405017921146953,0.6930936700477071,0.4,0.45161290322580644,0.42424242424242425,31.0,0.5405017921146954,0.41388798363401774,0.45161290322580644,0.4666666666666667,0.5405017921146953,0.6930936700477071,24.0,21.0,17.0,14.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49247311827956985,0.49119097956307256,-0.014842472071165241,2,0.5853658536585366,0.5333333333333333,0.5581395348837209,45.0,0.5405017921146953,0.6930936700477071,0.4,0.45161290322580644,0.42424242424242425,31.0,0.5405017921146954,0.41388798363401774,0.45161290322580644,0.4666666666666667,0.5405017921146953,0.6930936700477071,24.0,21.0,17.0,14.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5394736842105263,0.5157706093189964,0.515217787497722,0.032134085014143374,2,0.6041666666666666,0.6444444444444445,0.6236559139784946,45.0,0.4960573476702509,0.651884746533143,0.42857142857142855,0.3870967741935484,0.4067796610169492,31.0,0.4960573476702509,0.3980805833365129,0.3870967741935484,0.3555555555555555,0.4960573476702509,0.651884746533143,29.0,16.0,19.0,12.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5394736842105263,0.5157706093189964,0.515217787497722,0.032134085014143374,2,0.6041666666666666,0.6444444444444445,0.6236559139784946,45.0,0.4960573476702509,0.651884746533143,0.42857142857142855,0.3870967741935484,0.4067796610169492,31.0,0.4960573476702509,0.3980805833365129,0.3870967741935484,0.3555555555555555,0.4960573476702509,0.651884746533143,29.0,16.0,19.0,12.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5096774193548387,0.5096774193548387,0.01935483870967742,2,0.6,0.6,0.6,45.0,0.5275985663082436,0.6765864012731917,0.41935483870967744,0.41935483870967744,0.41935483870967744,31.0,0.5275985663082438,0.4145427315234098,0.41935483870967744,0.4,0.5275985663082436,0.6765864012731917,27.0,18.0,18.0,13.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|100|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5802867383512544,0.5798109505974675,0.15983047389183974,2,0.6590909090909091,0.6444444444444445,0.651685393258427,45.0,0.6071684587813619,0.7150221694424371,0.5,0.5161290322580645,0.5079365079365079,31.0,0.607168458781362,0.5199908974015288,0.5161290322580645,0.3555555555555555,0.6071684587813619,0.7150221694424371,29.0,16.0,15.0,16.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|raw|1000|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5802867383512544,0.5798109505974675,0.15983047389183974,2,0.6590909090909091,0.6444444444444445,0.651685393258427,45.0,0.6071684587813619,0.7150221694424371,0.5,0.5161290322580645,0.5079365079365079,31.0,0.607168458781362,0.5199908974015288,0.5161290322580645,0.3555555555555555,0.6071684587813619,0.7150221694424371,29.0,16.0,15.0,16.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|all|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5802867383512544,0.5798109505974675,0.15983047389183974,2,0.6590909090909091,0.6444444444444445,0.651685393258427,45.0,0.6071684587813619,0.7150221694424371,0.5,0.5161290322580645,0.5079365079365079,31.0,0.607168458781362,0.5199908974015288,0.5161290322580645,0.3555555555555555,0.6071684587813619,0.7150221694424371,29.0,16.0,15.0,16.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|250|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5921052631578947,0.5802867383512544,0.5798109505974675,0.15983047389183974,2,0.6590909090909091,0.6444444444444445,0.651685393258427,45.0,0.6071684587813619,0.7150221694424371,0.5,0.5161290322580645,0.5079365079365079,31.0,0.607168458781362,0.5199908974015288,0.5161290322580645,0.3555555555555555,0.6071684587813619,0.7150221694424371,29.0,16.0,15.0,16.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|all|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49247311827956985,0.49119097956307256,-0.014842472071165241,2,0.5853658536585366,0.5333333333333333,0.5581395348837209,45.0,0.5405017921146953,0.6930936700477071,0.4,0.45161290322580644,0.42424242424242425,31.0,0.5405017921146954,0.41388798363401774,0.45161290322580644,0.4666666666666667,0.5405017921146953,0.6930936700477071,24.0,21.0,17.0,14.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|250|0|variance|0.5|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5,0.49247311827956985,0.49119097956307256,-0.014842472071165241,2,0.5853658536585366,0.5333333333333333,0.5581395348837209,45.0,0.5405017921146953,0.6930936700477071,0.4,0.45161290322580644,0.42424242424242425,31.0,0.5405017921146954,0.41388798363401774,0.45161290322580644,0.4666666666666667,0.5405017921146953,0.6930936700477071,24.0,21.0,17.0,14.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|all|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5394736842105263,0.5157706093189964,0.515217787497722,0.032134085014143374,2,0.6041666666666666,0.6444444444444445,0.6236559139784946,45.0,0.4960573476702509,0.651884746533143,0.42857142857142855,0.3870967741935484,0.4067796610169492,31.0,0.4960573476702509,0.3980805833365129,0.3870967741935484,0.3555555555555555,0.4960573476702509,0.651884746533143,29.0,16.0,19.0,12.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|250|0|variance|0.8|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5394736842105263,0.5157706093189964,0.515217787497722,0.032134085014143374,2,0.6041666666666666,0.6444444444444445,0.6236559139784946,45.0,0.4960573476702509,0.651884746533143,0.42857142857142855,0.3870967741935484,0.4067796610169492,31.0,0.4960573476702509,0.3980805833365129,0.3870967741935484,0.3555555555555555,0.4960573476702509,0.651884746533143,29.0,16.0,19.0,12.0
RNA_protein_interface,-10.0,screen,PR_reference_interface|delta|25|0|variance|0.2|False,"{""algorithm"": ""Ridge"", ""alpha"": 1.0, ""class_weight"": ""balanced""}",76,76.0,0.5263157894736842,0.5096774193548387,0.5096774193548387,0.01935483870967742,2,0.6,0.6,0.6,45.0,0.5275985663082436,0.6765864012731917,0.41935483870967744,0.41935483870967744,0.41935483870967744,31.0,0.5275985663082438,0.4145427315234098,0.41935483870967744,0.4,0.5275985663082436,0.6765864012731917,27.0,18.0,18.0,13.0
