site,label_threshold_delta_pp,equivalent_delta_lower_exclusive_pp,equivalent_delta_upper_inclusive_pp,model,n_high,n_low,AUC,BA_fixed_score05,score_threshold,BA,accuracy,sensitivity,specificity,TN,FP,FN,TP
C295,-20.0,-20.49,-19.7525,ContactSeek_CCR_RF,20,10,0.8150000000000001,0.7,0.626326878495358,0.8500000000000001,0.8666666666666667,0.9,0.8,8,2,2,18
C295,-15.0,-15.125999999999998,-14.619,Total_CP_LR,14,16,0.3705357142857143,0.4330357142857143,0.4914212226394406,0.5089285714285714,0.5,0.6428571428571429,0.375,6,10,5,9
C295,-15.0,-15.125999999999998,-14.619,Interface_CP_LR,14,16,0.25,0.3392857142857143,0.0,0.5,0.4666666666666667,1.0,0.0,0,16,0,14
C295,-15.0,-15.125999999999998,-14.619,S4_S12_S24_LR,14,16,0.2946428571428571,0.4285714285714286,0.0,0.5,0.4666666666666667,1.0,0.0,0,16,0,14
C295,-15.0,-15.125999999999998,-14.619,Repository_LR,14,16,0.38392857142857145,0.3973214285714286,0.45696600943810195,0.5089285714285714,0.5,0.6428571428571429,0.375,6,10,5,9
C295,-15.0,-15.125999999999998,-14.619,ContactSeek_Top3_RF,14,16,0.7633928571428572,0.6696428571428572,0.4403562319444616,0.7410714285714286,0.7333333333333333,0.8571428571428571,0.625,10,6,2,12
C295,-15.0,-15.125999999999998,-14.619,ContactSeek_CCR_RF,14,16,0.7321428571428572,0.6607142857142857,0.621186766242176,0.71875,0.7333333333333333,0.5,0.9375,15,1,7,7
C295,-10.0,-12.188,-8.799499999999998,Total_CP_LR,8,22,0.40909090909090906,0.5852272727272727,0.5,0.5852272727272727,0.5666666666666667,0.625,0.5454545454545454,12,10,3,5
C295,-10.0,-12.188,-8.799499999999998,Interface_CP_LR,8,22,0.5340909090909091,0.6079545454545454,0.5224498787789873,0.6534090909090908,0.6666666666666666,0.625,0.6818181818181818,15,7,3,5
C295,-10.0,-12.188,-8.799499999999998,S4_S12_S24_LR,8,22,0.5511363636363636,0.5454545454545454,0.4757452752284941,0.625,0.5666666666666667,0.75,0.5,11,11,2,6
C295,-10.0,-12.188,-8.799499999999998,Repository_LR,8,22,0.47159090909090906,0.5,0.5704359636995042,0.5738636363636364,0.6666666666666666,0.375,0.7727272727272727,17,5,5,3
C295,-10.0,-12.188,-8.799499999999998,ContactSeek_Top3_RF,8,22,0.5625,0.5568181818181819,0.23093712161531024,0.6477272727272727,0.6,0.75,0.5454545454545454,12,10,2,6
C295,-10.0,-12.188,-8.799499999999998,ContactSeek_CCR_RF,8,22,0.7272727272727273,0.6818181818181819,0.21031269378353762,0.7556818181818181,0.7,0.875,0.6363636363636364,14,8,1,7
C295,-22.7805,-22.964,-22.597,Total_CP_LR,23,7,0.4285714285714286,0.5465838509316769,0.49183395904343585,0.5900621118012422,0.6,0.6086956521739131,0.5714285714285714,4,3,9,14
C295,-22.7805,-22.964,-22.597,Interface_CP_LR,23,7,0.1739130434782609,0.4192546583850931,0.0,0.5,0.7666666666666667,1.0,0.0,0,7,0,23
C295,-22.7805,-22.964,-22.597,S4_S12_S24_LR,23,7,0.4409937888198758,0.5186335403726708,0.5183432535251647,0.5527950310559007,0.4666666666666667,0.391304347826087,0.7142857142857143,5,2,14,9
C295,-22.7805,-22.964,-22.597,Repository_LR,23,7,0.30434782608695654,0.35403726708074534,0.6857631207562547,0.5217391304347826,0.26666666666666666,0.043478260869565216,1.0,7,0,22,1
C295,-22.7805,-22.964,-22.597,ContactSeek_Top3_RF,23,7,0.4596273291925466,0.6273291925465838,0.45419109609959596,0.6490683229813664,0.7666666666666667,0.8695652173913043,0.42857142857142855,3,4,3,20
C295,-22.7805,-22.964,-22.597,ContactSeek_CCR_RF,23,7,0.6459627329192547,0.670807453416149,0.5,0.670807453416149,0.8,0.9130434782608695,0.42857142857142855,3,4,2,21
C295,-21.714750000000002,-22.597,-20.8325,Total_CP_LR,22,8,0.4090909090909091,0.4375,0.5137258779415266,0.5397727272727273,0.5,0.45454545454545453,0.625,5,3,12,10
C295,-21.714750000000002,-22.597,-20.8325,Interface_CP_LR,22,8,0.30113636363636365,0.5056818181818181,0.4973985259929111,0.5284090909090908,0.6,0.6818181818181818,0.375,3,5,7,15
C295,-21.714750000000002,-22.597,-20.8325,S4_S12_S24_LR,22,8,0.4545454545454545,0.48295454545454547,0.5121071940446563,0.6022727272727273,0.5333333333333333,0.45454545454545453,0.75,6,2,12,10
C295,-21.714750000000002,-22.597,-20.8325,Repository_LR,22,8,0.47159090909090906,0.4659090909090909,0.6659782337788219,0.5681818181818181,0.36666666666666664,0.13636363636363635,1.0,8,0,19,3
C295,-21.714750000000002,-22.597,-20.8325,ContactSeek_Top3_RF,22,8,0.5681818181818181,0.5795454545454546,0.537376494430151,0.6420454545454546,0.7666666666666667,0.9090909090909091,0.375,3,5,2,20
C295,-21.714750000000002,-22.597,-20.8325,ContactSeek_CCR_RF,22,8,0.5227272727272727,0.4943181818181818,0.5462652207498615,0.6193181818181819,0.7333333333333333,0.8636363636363636,0.375,3,5,3,19
C295,-20.66125,-20.8325,-20.49,Total_CP_LR,21,9,0.5079365079365079,0.5396825396825398,0.4909021325254129,0.5873015873015873,0.6,0.6190476190476191,0.5555555555555556,5,4,8,13
C295,-20.66125,-20.8325,-20.49,Interface_CP_LR,21,9,0.35978835978835977,0.49206349206349204,0.5031307840807704,0.5555555555555556,0.6,0.6666666666666666,0.4444444444444444,4,5,7,14
C295,-20.66125,-20.8325,-20.49,S4_S12_S24_LR,21,9,0.5291005291005291,0.5873015873015873,0.5102115634202071,0.6746031746031746,0.6333333333333333,0.5714285714285714,0.7777777777777778,7,2,9,12
C295,-20.66125,-20.8325,-20.49,Repository_LR,21,9,0.5026455026455027,0.42063492063492064,0.5448364536761459,0.5952380952380952,0.5666666666666667,0.5238095238095238,0.6666666666666666,6,3,10,11
C295,-20.66125,-20.8325,-20.49,ContactSeek_Top3_RF,21,9,0.6984126984126984,0.6190476190476191,0.6068988628059634,0.7380952380952381,0.7666666666666667,0.8095238095238095,0.6666666666666666,6,3,4,17
C295,-20.66125,-20.8325,-20.49,ContactSeek_CCR_RF,21,9,0.6878306878306879,0.7222222222222222,0.5,0.7222222222222222,0.8333333333333334,1.0,0.4444444444444444,4,5,0,21
C295,-19.07725,-19.7525,-18.402,Total_CP_LR,19,11,0.5358851674641147,0.5358851674641147,0.5253129219202675,0.6004784688995215,0.5666666666666667,0.47368421052631576,0.7272727272727273,8,3,10,9
C295,-19.07725,-19.7525,-18.402,Interface_CP_LR,19,11,0.3827751196172249,0.45215311004784686,0.43369058829228946,0.5645933014354066,0.6666666666666666,0.9473684210526315,0.18181818181818182,2,9,1,18
C295,-19.07725,-19.7525,-18.402,S4_S12_S24_LR,19,11,0.04784688995215311,0.09808612440191387,0.0,0.5,0.6333333333333333,1.0,0.0,0,11,0,19
C295,-19.07725,-19.7525,-18.402,Repository_LR,19,11,0.30143540669856456,0.4832535885167464,0.4944156007349079,0.5095693779904306,0.5,0.47368421052631576,0.5454545454545454,6,5,10,9
C295,-19.07725,-19.7525,-18.402,ContactSeek_Top3_RF,19,11,0.7894736842105263,0.6411483253588517,0.6657446054151104,0.770334928229665,0.7333333333333333,0.631578947368421,0.9090909090909091,10,1,7,12
C295,-19.07725,-19.7525,-18.402,ContactSeek_CCR_RF,19,11,0.8133971291866028,0.6411483253588517,0.7492700721813715,0.8157894736842105,0.7666666666666667,0.631578947368421,1.0,11,0,7,12
C295,-18.11975,-18.402,-17.8375,Total_CP_LR,18,12,0.5324074074074074,0.5,0.5235918504087947,0.625,0.6,0.5,0.75,9,3,9,9
C295,-18.11975,-18.402,-17.8375,Interface_CP_LR,18,12,0.41666666666666663,0.513888888888889,0.4900348806339353,0.5555555555555556,0.6,0.7777777777777778,0.3333333333333333,4,8,4,14
C295,-18.11975,-18.402,-17.8375,S4_S12_S24_LR,18,12,0.45833333333333337,0.513888888888889,0.5099083120278995,0.625,0.6,0.5,0.75,9,3,9,9
C295,-18.11975,-18.402,-17.8375,Repository_LR,18,12,0.375,0.513888888888889,0.4386765286508215,0.611111111111111,0.6666666666666666,0.8888888888888888,0.3333333333333333,4,8,2,16
C295,-18.11975,-18.402,-17.8375,ContactSeek_Top3_RF,18,12,0.6527777777777778,0.5,0.6321927948457482,0.6805555555555556,0.6666666666666666,0.6111111111111112,0.75,9,3,7,11
C295,-18.11975,-18.402,-17.8375,ContactSeek_CCR_RF,18,12,0.6898148148148149,0.5972222222222222,0.6197575206800385,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,4,6,12
C295,-17.725749999999998,-17.8375,-17.613999999999997,Total_CP_LR,17,13,0.4796380090497737,0.4660633484162896,0.5187538093019035,0.5520361990950227,0.5333333333333333,0.4117647058823529,0.6923076923076923,9,4,10,7
C295,-17.725749999999998,-17.8375,-17.613999999999997,Interface_CP_LR,17,13,0.4343891402714932,0.5452488687782806,0.5028677189188666,0.583710407239819,0.6,0.7058823529411765,0.46153846153846156,6,7,5,12
C295,-17.725749999999998,-17.8375,-17.613999999999997,S4_S12_S24_LR,17,13,0.027149321266968323,0.09728506787330317,0.0,0.5,0.5666666666666667,1.0,0.0,0,13,0,17
C295,-17.725749999999998,-17.8375,-17.613999999999997,Repository_LR,17,13,0.38009049773755654,0.3891402714932127,0.3825003338826147,0.5950226244343891,0.6333333333333333,0.8823529411764706,0.3076923076923077,4,9,2,15
C295,-17.725749999999998,-17.8375,-17.613999999999997,ContactSeek_Top3_RF,17,13,0.7149321266968326,0.6809954751131222,0.6016529137206228,0.7375565610859729,0.7333333333333333,0.7058823529411765,0.7692307692307693,10,3,5,12
C295,-17.725749999999998,-17.8375,-17.613999999999997,ContactSeek_CCR_RF,17,13,0.7285067873303167,0.6900452488687783,0.5377145477028451,0.7285067873303167,0.7333333333333333,0.7647058823529411,0.6923076923076923,9,4,4,13
C295,-16.96775,-17.613999999999997,-16.3215,Total_CP_LR,16,14,0.3705357142857143,0.4330357142857143,0.5083931710889331,0.5044642857142857,0.5,0.4375,0.5714285714285714,8,6,9,7
C295,-16.96775,-17.613999999999997,-16.3215,Interface_CP_LR,16,14,0.4464285714285714,0.5,0.4839527767862565,0.5848214285714286,0.6,0.8125,0.35714285714285715,5,9,3,13
C295,-16.96775,-17.613999999999997,-16.3215,S4_S12_S24_LR,16,14,0.11160714285714285,0.23660714285714285,0.0,0.5,0.5333333333333333,1.0,0.0,0,14,0,16
C295,-16.96775,-17.613999999999997,-16.3215,Repository_LR,16,14,0.4732142857142857,0.53125,0.39365764716668683,0.6116071428571428,0.6333333333333333,0.9375,0.2857142857142857,4,10,1,15
C295,-16.96775,-17.613999999999997,-16.3215,ContactSeek_Top3_RF,16,14,0.8526785714285714,0.7589285714285714,0.5593181344045566,0.8348214285714286,0.8333333333333334,0.8125,0.8571428571428571,12,2,3,13
C295,-16.96775,-17.613999999999997,-16.3215,ContactSeek_CCR_RF,16,14,0.7276785714285714,0.6607142857142857,0.6246308557033061,0.7455357142857143,0.7333333333333333,0.5625,0.9285714285714286,13,1,7,9
C295,-15.723749999999999,-16.3215,-15.125999999999998,Total_CP_LR,15,15,0.5022222222222222,0.4666666666666667,0.5177743340339288,0.5666666666666667,0.5666666666666667,0.4666666666666667,0.6666666666666666,10,5,8,7
C295,-15.723749999999999,-16.3215,-15.125999999999998,Interface_CP_LR,15,15,0.3377777777777778,0.4,0.4876002586831314,0.5,0.5,0.7333333333333333,0.26666666666666666,4,11,4,11
C295,-15.723749999999999,-16.3215,-15.125999999999998,S4_S12_S24_LR,15,15,0.0488888888888889,0.16666666666666669,0.0,0.5,0.5,1.0,0.0,0,15,0,15
C295,-15.723749999999999,-16.3215,-15.125999999999998,Repository_LR,15,15,0.37333333333333335,0.43333333333333335,0.425734880247016,0.5333333333333333,0.5333333333333333,0.8,0.26666666666666666,4,11,3,12
C295,-15.723749999999999,-16.3215,-15.125999999999998,ContactSeek_Top3_RF,15,15,0.8444444444444444,0.7333333333333334,0.6949271190565318,0.8333333333333333,0.8333333333333334,0.6666666666666666,1.0,15,0,5,10
C295,-15.723749999999999,-16.3215,-15.125999999999998,ContactSeek_CCR_RF,15,15,0.7999999999999999,0.7666666666666666,0.5933228786604638,0.8333333333333333,0.8333333333333334,0.6666666666666666,1.0,15,0,5,10
C295,-14.615749999999998,-14.619,-14.612499999999995,Total_CP_LR,13,17,0.2850678733031674,0.5339366515837104,0.5,0.5339366515837104,0.5333333333333333,0.5384615384615384,0.5294117647058824,9,8,6,7
C295,-14.615749999999998,-14.619,-14.612499999999995,Interface_CP_LR,13,17,0.4343891402714932,0.5339366515837104,0.5162068715661015,0.6221719457013575,0.6333333333333333,0.5384615384615384,0.7058823529411765,12,5,6,7
C295,-14.615749999999998,-14.619,-14.612499999999995,S4_S12_S24_LR,13,17,0.48416289592760187,0.5248868778280543,0.5329065481090458,0.5656108597285068,0.6,0.3076923076923077,0.8235294117647058,14,3,9,4
C295,-14.615749999999998,-14.619,-14.612499999999995,Repository_LR,13,17,0.4208144796380091,0.5248868778280543,0.5027880153812896,0.5542986425339367,0.5666666666666667,0.46153846153846156,0.6470588235294118,11,6,7,6
C295,-14.615749999999998,-14.619,-14.612499999999995,ContactSeek_Top3_RF,13,17,0.6561085972850679,0.5927601809954751,0.3326656020730652,0.6583710407239819,0.6333333333333333,0.8461538461538461,0.47058823529411764,8,9,2,11
C295,-14.615749999999998,-14.619,-14.612499999999995,ContactSeek_CCR_RF,13,17,0.6923076923076923,0.6221719457013575,0.6728065356616575,0.6923076923076923,0.7333333333333333,0.38461538461538464,1.0,17,0,8,5
C295,-14.103999999999996,-14.612499999999995,-13.595499999999998,Total_CP_LR,12,18,0.0,0.027777777777777776,0.0,0.5,0.4,1.0,0.0,0,18,0,12
C295,-14.103999999999996,-14.612499999999995,-13.595499999999998,Interface_CP_LR,12,18,0.4444444444444444,0.625,0.5,0.625,0.6333333333333333,0.5833333333333334,0.6666666666666666,12,6,5,7
C295,-14.103999999999996,-14.612499999999995,-13.595499999999998,S4_S12_S24_LR,12,18,0.5138888888888888,0.5555555555555556,0.496933186099345,0.5972222222222223,0.6,0.5833333333333334,0.6111111111111112,11,7,5,7
C295,-14.103999999999996,-14.612499999999995,-13.595499999999998,Repository_LR,12,18,0.462962962962963,0.5694444444444444,0.5,0.5694444444444444,0.6,0.4166666666666667,0.7222222222222222,13,5,7,5
C295,-14.103999999999996,-14.612499999999995,-13.595499999999998,ContactSeek_Top3_RF,12,18,0.7268518518518517,0.7222222222222222,0.5993054202079917,0.7777777777777777,0.8,0.6666666666666666,0.8888888888888888,16,2,4,8
C295,-14.103999999999996,-14.612499999999995,-13.595499999999998,ContactSeek_CCR_RF,12,18,0.7361111111111112,0.7222222222222222,0.5455147770421127,0.75,0.7666666666666667,0.6666666666666666,0.8333333333333334,15,3,4,8
C295,-13.374999999999996,-13.595499999999998,-13.154499999999995,Total_CP_LR,11,19,0.2535885167464115,0.34688995215311,0.0,0.5,0.36666666666666664,1.0,0.0,0,19,0,11
C295,-13.374999999999996,-13.595499999999998,-13.154499999999995,Interface_CP_LR,11,19,0.33014354066985646,0.5167464114832536,0.5,0.5167464114832536,0.5333333333333333,0.45454545454545453,0.5789473684210527,11,8,6,5
C295,-13.374999999999996,-13.595499999999998,-13.154499999999995,S4_S12_S24_LR,11,19,0.3444976076555024,0.49043062200956933,0.0,0.5,0.36666666666666664,1.0,0.0,0,19,0,11
C295,-13.374999999999996,-13.595499999999998,-13.154499999999995,Repository_LR,11,19,0.2966507177033493,0.3732057416267942,0.0,0.5,0.36666666666666664,1.0,0.0,0,19,0,11
C295,-13.374999999999996,-13.595499999999998,-13.154499999999995,ContactSeek_Top3_RF,11,19,0.6555023923444976,0.5956937799043062,0.3975166159547563,0.6794258373205742,0.6666666666666666,0.7272727272727273,0.631578947368421,12,7,3,8
C295,-13.374999999999996,-13.595499999999998,-13.154499999999995,ContactSeek_CCR_RF,11,19,0.7033492822966507,0.6148325358851674,0.41166754748546697,0.7057416267942584,0.7,0.7272727272727273,0.6842105263157895,13,6,3,8
C295,-13.053999999999997,-13.154499999999995,-12.953499999999998,Total_CP_LR,10,20,0.24,0.45,0.0,0.5,0.3333333333333333,1.0,0.0,0,20,0,10
C295,-13.053999999999997,-13.154499999999995,-12.953499999999998,Interface_CP_LR,10,20,0.47,0.6,0.509911117159351,0.6499999999999999,0.6666666666666666,0.6,0.7,14,6,4,6
C295,-13.053999999999997,-13.154499999999995,-12.953499999999998,S4_S12_S24_LR,10,20,0.48,0.525,0.48402492840124045,0.6,0.5666666666666667,0.7,0.5,10,10,3,7
C295,-13.053999999999997,-13.154499999999995,-12.953499999999998,Repository_LR,10,20,0.41000000000000003,0.55,0.485779705798955,0.6,0.6,0.6,0.6,12,8,4,6
C295,-13.053999999999997,-13.154499999999995,-12.953499999999998,ContactSeek_Top3_RF,10,20,0.56,0.525,0.3820049737838008,0.625,0.6333333333333333,0.6,0.65,13,7,4,6
C295,-13.053999999999997,-13.154499999999995,-12.953499999999998,ContactSeek_CCR_RF,10,20,0.56,0.575,0.1543275146146046,0.625,0.5,1.0,0.25,5,15,0,10
C295,-12.57075,-12.953499999999998,-12.188,Total_CP_LR,9,21,0.052910052910052914,0.23015873015873015,0.0,0.5,0.3,1.0,0.0,0,21,0,9
C295,-12.57075,-12.953499999999998,-12.188,Interface_CP_LR,9,21,0.4126984126984128,0.6111111111111112,0.5,0.6111111111111112,0.6333333333333333,0.5555555555555556,0.6666666666666666,14,7,4,5
C295,-12.57075,-12.953499999999998,-12.188,S4_S12_S24_LR,9,21,0.4391534391534392,0.5079365079365079,0.4856044204961424,0.5714285714285714,0.5333333333333333,0.6666666666666666,0.47619047619047616,10,11,3,6
C295,-12.57075,-12.953499999999998,-12.188,Repository_LR,9,21,0.380952380952381,0.47619047619047616,0.47908377725206425,0.5873015873015873,0.6,0.5555555555555556,0.6190476190476191,13,8,4,5
C295,-12.57075,-12.953499999999998,-12.188,ContactSeek_Top3_RF,9,21,0.5238095238095238,0.49206349206349204,0.5853850269438623,0.5873015873015872,0.7333333333333333,0.2222222222222222,0.9523809523809523,20,1,7,2
C295,-12.57075,-12.953499999999998,-12.188,ContactSeek_CCR_RF,9,21,0.6349206349206349,0.6507936507936507,0.4590083226361437,0.7063492063492063,0.7666666666666667,0.5555555555555556,0.8571428571428571,18,3,4,5
C295,-8.267249999999997,-8.799499999999998,-7.734999999999996,Total_CP_LR,7,23,0.5217391304347827,0.639751552795031,0.5,0.639751552795031,0.6,0.7142857142857143,0.5652173913043478,13,10,2,5
C295,-8.267249999999997,-8.799499999999998,-7.734999999999996,Interface_CP_LR,7,23,0.6273291925465838,0.7049689440993789,0.5,0.7049689440993789,0.7,0.7142857142857143,0.6956521739130435,16,7,2,5
C295,-8.267249999999997,-8.799499999999998,-7.734999999999996,S4_S12_S24_LR,7,23,0.3354037267080745,0.42546583850931674,0.4836897036004796,0.5031055900621118,0.4666666666666667,0.5714285714285714,0.43478260869565216,10,13,3,4
C295,-8.267249999999997,-8.799499999999998,-7.734999999999996,Repository_LR,7,23,0.48447204968944096,0.5900621118012422,0.5779303165207464,0.65527950310559,0.7,0.5714285714285714,0.7391304347826086,17,6,3,4
C295,-8.267249999999997,-8.799499999999998,-7.734999999999996,ContactSeek_Top3_RF,7,23,0.6770186335403726,0.6987577639751552,0.11722132092645424,0.7546583850931676,0.7,0.8571428571428571,0.6521739130434783,15,8,1,6
C295,-8.267249999999997,-8.799499999999998,-7.734999999999996,ContactSeek_CCR_RF,7,23,0.7329192546583851,0.6273291925465838,0.21448733397181002,0.7763975155279503,0.7333333333333333,0.8571428571428571,0.6956521739130435,16,7,1,6
C295,-7.196999999999997,-7.734999999999996,-6.658999999999999,Total_CP_LR,6,24,0.35416666666666663,0.5208333333333333,0.4887350343380186,0.5625,0.5,0.6666666666666666,0.4583333333333333,11,13,2,4
C295,-7.196999999999997,-7.734999999999996,-6.658999999999999,Interface_CP_LR,6,24,0.5694444444444444,0.6666666666666666,0.5198482899156408,0.6875,0.7,0.6666666666666666,0.7083333333333334,17,7,2,4
C295,-7.196999999999997,-7.734999999999996,-6.658999999999999,S4_S12_S24_LR,6,24,0.2569444444444444,0.4375,0.0,0.5,0.2,1.0,0.0,0,24,0,6
C295,-7.196999999999997,-7.734999999999996,-6.658999999999999,Repository_LR,6,24,0.40277777777777773,0.5208333333333333,0.534838119401495,0.5833333333333333,0.6333333333333333,0.5,0.6666666666666666,16,8,3,3
C295,-7.196999999999997,-7.734999999999996,-6.658999999999999,ContactSeek_Top3_RF,6,24,0.5902777777777778,0.5,0.3340874403899308,0.7083333333333333,0.7333333333333333,0.6666666666666666,0.75,18,6,2,4
C295,-7.196999999999997,-7.734999999999996,-6.658999999999999,ContactSeek_CCR_RF,6,24,0.6944444444444445,0.5208333333333334,0.27371792899932096,0.7916666666666667,0.7666666666666667,0.8333333333333334,0.75,18,6,1,5
C295,-6.2357499999999995,-6.658999999999999,-5.8125,Total_CP_LR,5,25,0.24000000000000005,0.46,0.0,0.5,0.16666666666666666,1.0,0.0,0,25,0,5
C295,-6.2357499999999995,-6.658999999999999,-5.8125,Interface_CP_LR,5,25,0.536,0.6,0.539455446276094,0.6799999999999999,0.7333333333333333,0.6,0.76,19,6,2,3
C295,-6.2357499999999995,-6.658999999999999,-5.8125,S4_S12_S24_LR,5,25,0.39999999999999997,0.4,0.44092605762453685,0.56,0.4,0.8,0.32,8,17,1,4
C295,-6.2357499999999995,-6.658999999999999,-5.8125,Repository_LR,5,25,0.328,0.46,0.4723510935285957,0.56,0.5333333333333333,0.6,0.52,13,12,2,3
C295,-6.2357499999999995,-6.658999999999999,-5.8125,ContactSeek_Top3_RF,5,25,0.47200000000000003,0.44,0.18648681236862452,0.5800000000000001,0.5666666666666667,0.6,0.56,14,11,2,3
C295,-6.2357499999999995,-6.658999999999999,-5.8125,ContactSeek_CCR_RF,5,25,0.52,0.46,0.09088247702962665,0.62,0.5,0.8,0.44,11,14,1,4
