family,validation,model,threshold,balanced_accuracy,accuracy,precision,recall,specificity,TN,FP,FN,TP
retrained,LOCO,CP14_RF,0.5,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP14_RF,0.5086130781541389,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP14_RF,0.558633312139577,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
retrained,LOCO,CP14_RF,0.5808304192416345,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP14_RF,0.5966528305310872,0.7525252525252526,0.7419354838709677,0.8888888888888888,0.7272727272727273,0.7777777777777778,7,2,6,16
retrained,LOCO,CP14_RF,0.6298185589623382,0.7297979797979798,0.7096774193548387,0.8823529411764706,0.6818181818181818,0.7777777777777778,7,2,7,15
retrained,LOCO,CP14_RF,0.6781888287382185,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,CP14_RF,0.7113007495199659,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,CP14_RF,0.7292674391743109,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP14_RF,0.7498472157437657,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,CP14_RF,0.7628544427535526,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,CP14_RF,0.7660219991503256,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,CP14_RF,0.7721289878127267,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,CP14_RF,0.7951989908433335,0.547979797979798,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.7777777777777778,7,2,15,7
retrained,LOCO,CP14_RF,0.8176141112798074,0.5252525252525253,0.41935483870967744,0.75,0.2727272727272727,0.7777777777777778,7,2,16,6
retrained,LOCO,CP14_RF,0.8344686534954175,0.5025252525252525,0.3870967741935484,0.7142857142857143,0.22727272727272727,0.7777777777777778,7,2,17,5
retrained,LOCO,CP14_RF,0.8502191020410921,0.4797979797979798,0.3548387096774194,0.6666666666666666,0.18181818181818182,0.7777777777777778,7,2,18,4
retrained,LOCO,CP14_RF,0.8658356875039052,0.45707070707070707,0.3225806451612903,0.6,0.13636363636363635,0.7777777777777778,7,2,19,3
retrained,LOCO,CP14_RF,0.879179551007118,0.5126262626262625,0.3548387096774194,0.75,0.13636363636363635,0.8888888888888888,8,1,19,3
retrained,LOCO,CP14_RF,0.8841058202006022,0.4898989898989899,0.3225806451612903,0.6666666666666666,0.09090909090909091,0.8888888888888888,8,1,20,2
retrained,LOCO,CP14_RF,0.8895021807932112,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,CP14_RF,0.8997332123462473,0.5227272727272727,0.3225806451612903,1.0,0.045454545454545456,1.0,9,0,21,1
retrained,LOCO,CP14_RF,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP3_LR,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP3_LR,0.32106552587725906,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,CP3_LR,0.3420764408575454,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,CP3_LR,0.3466049367087458,0.51010101010101,0.6774193548387096,0.7142857142857143,0.9090909090909091,0.1111111111111111,1,8,2,20
retrained,LOCO,CP3_LR,0.3762259542543896,0.48737373737373735,0.6451612903225806,0.7037037037037037,0.8636363636363636,0.1111111111111111,1,8,3,19
retrained,LOCO,CP3_LR,0.4146925556281439,0.5429292929292929,0.6774193548387096,0.7307692307692307,0.8636363636363636,0.2222222222222222,2,7,3,19
retrained,LOCO,CP3_LR,0.434002073001229,0.5984848484848485,0.7096774193548387,0.76,0.8636363636363636,0.3333333333333333,3,6,3,19
retrained,LOCO,CP3_LR,0.44540054291085335,0.654040404040404,0.7419354838709677,0.7916666666666666,0.8636363636363636,0.4444444444444444,4,5,3,19
retrained,LOCO,CP3_LR,0.4508651190504366,0.6313131313131313,0.7096774193548387,0.782608695652174,0.8181818181818182,0.4444444444444444,4,5,4,18
retrained,LOCO,CP3_LR,0.45517258977662833,0.6868686868686869,0.7419354838709677,0.8181818181818182,0.8181818181818182,0.5555555555555556,5,4,4,18
retrained,LOCO,CP3_LR,0.464451220114685,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP3_LR,0.4768648676436611,0.7196969696969697,0.7419354838709677,0.85,0.7727272727272727,0.6666666666666666,6,3,5,17
retrained,LOCO,CP3_LR,0.49009915518159464,0.7752525252525253,0.7741935483870968,0.8947368421052632,0.7727272727272727,0.7777777777777778,7,2,5,17
retrained,LOCO,CP3_LR,0.498727372974357,0.7525252525252526,0.7419354838709677,0.8888888888888888,0.7272727272727273,0.7777777777777778,7,2,6,16
retrained,LOCO,CP3_LR,0.5,0.7525252525252526,0.7419354838709677,0.8888888888888888,0.7272727272727273,0.7777777777777778,7,2,6,16
retrained,LOCO,CP3_LR,0.5016694878543793,0.7297979797979798,0.7096774193548387,0.8823529411764706,0.6818181818181818,0.7777777777777778,7,2,7,15
retrained,LOCO,CP3_LR,0.5135228186630849,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,CP3_LR,0.5261960387756721,0.7626262626262625,0.7096774193548387,0.9333333333333333,0.6363636363636364,0.8888888888888888,8,1,8,14
retrained,LOCO,CP3_LR,0.5287936914969552,0.7398989898989898,0.6774193548387096,0.9285714285714286,0.5909090909090909,0.8888888888888888,8,1,9,13
retrained,LOCO,CP3_LR,0.5313298058013354,0.7171717171717171,0.6451612903225806,0.9230769230769231,0.5454545454545454,0.8888888888888888,8,1,10,12
retrained,LOCO,CP3_LR,0.5334265697888869,0.6944444444444444,0.6129032258064516,0.9166666666666666,0.5,0.8888888888888888,8,1,11,11
retrained,LOCO,CP3_LR,0.5365666209650943,0.6717171717171717,0.5806451612903226,0.9090909090909091,0.45454545454545453,0.8888888888888888,8,1,12,10
retrained,LOCO,CP3_LR,0.5468580788824879,0.648989898989899,0.5483870967741935,0.9,0.4090909090909091,0.8888888888888888,8,1,13,9
retrained,LOCO,CP3_LR,0.5555430063108842,0.6262626262626263,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.8888888888888888,8,1,14,8
retrained,LOCO,CP3_LR,0.5594781403616911,0.6035353535353535,0.4838709677419355,0.875,0.3181818181818182,0.8888888888888888,8,1,15,7
retrained,LOCO,CP3_LR,0.5639833764494893,0.5808080808080808,0.45161290322580644,0.8571428571428571,0.2727272727272727,0.8888888888888888,8,1,16,6
retrained,LOCO,CP3_LR,0.5736403660018371,0.5580808080808081,0.41935483870967744,0.8333333333333334,0.22727272727272727,0.8888888888888888,8,1,17,5
retrained,LOCO,CP3_LR,0.583372151475689,0.5353535353535354,0.3870967741935484,0.8,0.18181818181818182,0.8888888888888888,8,1,18,4
retrained,LOCO,CP3_LR,0.5929067047700642,0.5126262626262625,0.3548387096774194,0.75,0.13636363636363635,0.8888888888888888,8,1,19,3
retrained,LOCO,CP3_LR,0.6132770439469524,0.4898989898989899,0.3225806451612903,0.6666666666666666,0.09090909090909091,0.8888888888888888,8,1,20,2
retrained,LOCO,CP3_LR,0.6346915804996756,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,CP3_LR,0.7173712229215999,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP3_LR,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP3_RF,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP3_RF,0.13163282646087135,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,CP3_RF,0.1688232955732761,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,CP3_RF,0.23739809419475086,0.51010101010101,0.6774193548387096,0.7142857142857143,0.9090909090909091,0.1111111111111111,1,8,2,20
retrained,LOCO,CP3_RF,0.31028991017298846,0.5656565656565656,0.7096774193548387,0.7407407407407407,0.9090909090909091,0.2222222222222222,2,7,2,20
retrained,LOCO,CP3_RF,0.3267555700964725,0.5429292929292929,0.6774193548387096,0.7307692307692307,0.8636363636363636,0.2222222222222222,2,7,3,19
retrained,LOCO,CP3_RF,0.3371662331780799,0.5202020202020202,0.6451612903225806,0.72,0.8181818181818182,0.2222222222222222,2,7,4,18
retrained,LOCO,CP3_RF,0.3430906682385949,0.5757575757575758,0.6774193548387096,0.75,0.8181818181818182,0.3333333333333333,3,6,4,18
retrained,LOCO,CP3_RF,0.3607961249111993,0.553030303030303,0.6451612903225806,0.7391304347826086,0.7727272727272727,0.3333333333333333,3,6,5,17
retrained,LOCO,CP3_RF,0.4206983412277834,0.6085858585858586,0.6774193548387096,0.7727272727272727,0.7727272727272727,0.4444444444444444,4,5,5,17
retrained,LOCO,CP3_RF,0.47405153363897495,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP3_RF,0.4901117012161852,0.7196969696969697,0.7419354838709677,0.85,0.7727272727272727,0.6666666666666666,6,3,5,17
retrained,LOCO,CP3_RF,0.5,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP3_RF,0.5280997399471333,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP3_RF,0.5619149415099608,0.7525252525252526,0.7419354838709677,0.8888888888888888,0.7272727272727273,0.7777777777777778,7,2,6,16
retrained,LOCO,CP3_RF,0.5989819935786984,0.7297979797979798,0.7096774193548387,0.8823529411764706,0.6818181818181818,0.7777777777777778,7,2,7,15
retrained,LOCO,CP3_RF,0.6463089688060968,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,CP3_RF,0.673875113644473,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,CP3_RF,0.6886191735483842,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP3_RF,0.7345117447428076,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,CP3_RF,0.7816543317705631,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,CP3_RF,0.7970868245481224,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,CP3_RF,0.8162808695299246,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,CP3_RF,0.8261744305237666,0.547979797979798,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.7777777777777778,7,2,15,7
retrained,LOCO,CP3_RF,0.842213421654185,0.5252525252525253,0.41935483870967744,0.75,0.2727272727272727,0.7777777777777778,7,2,16,6
retrained,LOCO,CP3_RF,0.8717683010263448,0.5025252525252525,0.3870967741935484,0.7142857142857143,0.22727272727272727,0.7777777777777778,7,2,17,5
retrained,LOCO,CP3_RF,0.8927411939611811,0.4797979797979798,0.3548387096774194,0.6666666666666666,0.18181818181818182,0.7777777777777778,7,2,18,4
retrained,LOCO,CP3_RF,0.900293241461382,0.45707070707070707,0.3225806451612903,0.6,0.13636363636363635,0.7777777777777778,7,2,19,3
retrained,LOCO,CP3_RF,0.9125806896780622,0.43434343434343436,0.2903225806451613,0.5,0.09090909090909091,0.7777777777777778,7,2,20,2
retrained,LOCO,CP3_RF,0.9235170580641523,0.4116161616161616,0.25806451612903225,0.3333333333333333,0.045454545454545456,0.7777777777777778,7,2,21,1
retrained,LOCO,CP3_RF,0.9509383118315315,0.3888888888888889,0.22580645161290322,0.0,0.0,0.7777777777777778,7,2,22,0
retrained,LOCO,CP3_RF,0.9880255721675696,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP3_RF,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP_Interface6_LR,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP_Interface6_LR,0.2447825732990146,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,CP_Interface6_LR,0.3290275638273431,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,CP_Interface6_LR,0.3569739375811148,0.4318181818181818,0.6129032258064516,0.6785714285714286,0.8636363636363636,0.0,0,9,3,19
retrained,LOCO,CP_Interface6_LR,0.39124920786628103,0.48737373737373735,0.6451612903225806,0.7037037037037037,0.8636363636363636,0.1111111111111111,1,8,3,19
retrained,LOCO,CP_Interface6_LR,0.43287388897239537,0.5429292929292929,0.6774193548387096,0.7307692307692307,0.8636363636363636,0.2222222222222222,2,7,3,19
retrained,LOCO,CP_Interface6_LR,0.4496199764258031,0.5202020202020202,0.6451612903225806,0.72,0.8181818181818182,0.2222222222222222,2,7,4,18
retrained,LOCO,CP_Interface6_LR,0.45933165999523895,0.5757575757575758,0.6774193548387096,0.75,0.8181818181818182,0.3333333333333333,3,6,4,18
retrained,LOCO,CP_Interface6_LR,0.46219842738409767,0.553030303030303,0.6451612903225806,0.7391304347826086,0.7727272727272727,0.3333333333333333,3,6,5,17
retrained,LOCO,CP_Interface6_LR,0.46333097540640433,0.6085858585858586,0.6774193548387096,0.7727272727272727,0.7727272727272727,0.4444444444444444,4,5,5,17
retrained,LOCO,CP_Interface6_LR,0.47639712270724077,0.6641414141414141,0.7096774193548387,0.8095238095238095,0.7727272727272727,0.5555555555555556,5,4,5,17
retrained,LOCO,CP_Interface6_LR,0.49138695012690026,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
retrained,LOCO,CP_Interface6_LR,0.49713026702254703,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP_Interface6_LR,0.5,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP_Interface6_LR,0.5017918677631495,0.6742424242424242,0.6774193548387096,0.8333333333333334,0.6818181818181818,0.6666666666666666,6,3,7,15
retrained,LOCO,CP_Interface6_LR,0.5033483256489147,0.6515151515151515,0.6451612903225806,0.8235294117647058,0.6363636363636364,0.6666666666666666,6,3,8,14
retrained,LOCO,CP_Interface6_LR,0.5103508730837325,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,CP_Interface6_LR,0.5190339034969701,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,CP_Interface6_LR,0.5266298974356711,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP_Interface6_LR,0.5357055393259076,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,CP_Interface6_LR,0.5412214457241957,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,CP_Interface6_LR,0.5502130441334829,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,CP_Interface6_LR,0.5573750533740123,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,CP_Interface6_LR,0.5586080015340443,0.547979797979798,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.7777777777777778,7,2,15,7
retrained,LOCO,CP_Interface6_LR,0.5625990694648111,0.6035353535353535,0.4838709677419355,0.875,0.3181818181818182,0.8888888888888888,8,1,15,7
retrained,LOCO,CP_Interface6_LR,0.5681264472836165,0.5808080808080808,0.45161290322580644,0.8571428571428571,0.2727272727272727,0.8888888888888888,8,1,16,6
retrained,LOCO,CP_Interface6_LR,0.572602763444563,0.5580808080808081,0.41935483870967744,0.8333333333333334,0.22727272727272727,0.8888888888888888,8,1,17,5
retrained,LOCO,CP_Interface6_LR,0.5828621920082993,0.5353535353535354,0.3870967741935484,0.8,0.18181818181818182,0.8888888888888888,8,1,18,4
retrained,LOCO,CP_Interface6_LR,0.5936698560609729,0.5126262626262625,0.3548387096774194,0.75,0.13636363636363635,0.8888888888888888,8,1,19,3
retrained,LOCO,CP_Interface6_LR,0.6034607287576164,0.4898989898989899,0.3225806451612903,0.6666666666666666,0.09090909090909091,0.8888888888888888,8,1,20,2
retrained,LOCO,CP_Interface6_LR,0.6166769894319617,0.4671717171717171,0.2903225806451613,0.5,0.045454545454545456,0.8888888888888888,8,1,21,1
retrained,LOCO,CP_Interface6_LR,0.7217020793627468,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP_Interface6_LR,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP_Interface6_RF,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP_Interface6_RF,0.18854919903994835,0.4772727272727273,0.6774193548387096,0.7,0.9545454545454546,0.0,0,9,1,21
retrained,LOCO,CP_Interface6_RF,0.2442601771189212,0.45454545454545453,0.6451612903225806,0.6896551724137931,0.9090909090909091,0.0,0,9,2,20
retrained,LOCO,CP_Interface6_RF,0.31570365111704396,0.51010101010101,0.6774193548387096,0.7142857142857143,0.9090909090909091,0.1111111111111111,1,8,2,20
retrained,LOCO,CP_Interface6_RF,0.35827716814672783,0.48737373737373735,0.6451612903225806,0.7037037037037037,0.8636363636363636,0.1111111111111111,1,8,3,19
retrained,LOCO,CP_Interface6_RF,0.38680762252164025,0.46464646464646464,0.6129032258064516,0.6923076923076923,0.8181818181818182,0.1111111111111111,1,8,4,18
retrained,LOCO,CP_Interface6_RF,0.3944155744857346,0.5202020202020202,0.6451612903225806,0.72,0.8181818181818182,0.2222222222222222,2,7,4,18
retrained,LOCO,CP_Interface6_RF,0.39593505312525445,0.5757575757575758,0.6774193548387096,0.75,0.8181818181818182,0.3333333333333333,3,6,4,18
retrained,LOCO,CP_Interface6_RF,0.4111552150507001,0.6313131313131313,0.7096774193548387,0.782608695652174,0.8181818181818182,0.4444444444444444,4,5,4,18
retrained,LOCO,CP_Interface6_RF,0.44208202673469926,0.6085858585858586,0.6774193548387096,0.7727272727272727,0.7727272727272727,0.4444444444444444,4,5,5,17
retrained,LOCO,CP_Interface6_RF,0.48573053701039265,0.5858585858585859,0.6451612903225806,0.7619047619047619,0.7272727272727273,0.4444444444444444,4,5,6,16
retrained,LOCO,CP_Interface6_RF,0.5,0.5858585858585859,0.6451612903225806,0.7619047619047619,0.7272727272727273,0.4444444444444444,4,5,6,16
retrained,LOCO,CP_Interface6_RF,0.5149361520831471,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
retrained,LOCO,CP_Interface6_RF,0.526834937372423,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP_Interface6_RF,0.5599161627380669,0.6742424242424242,0.6774193548387096,0.8333333333333334,0.6818181818181818,0.6666666666666666,6,3,7,15
retrained,LOCO,CP_Interface6_RF,0.5986955219892702,0.6515151515151515,0.6451612903225806,0.8235294117647058,0.6363636363636364,0.6666666666666666,6,3,8,14
retrained,LOCO,CP_Interface6_RF,0.619338176450722,0.6287878787878788,0.6129032258064516,0.8125,0.5909090909090909,0.6666666666666666,6,3,9,13
retrained,LOCO,CP_Interface6_RF,0.6445505201709053,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,CP_Interface6_RF,0.6719111201683212,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP_Interface6_RF,0.6879472540407274,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,CP_Interface6_RF,0.7022944680920846,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,CP_Interface6_RF,0.7332338453850857,0.5934343434343434,0.5161290322580645,0.8181818181818182,0.4090909090909091,0.7777777777777778,7,2,13,9
retrained,LOCO,CP_Interface6_RF,0.7687998143667876,0.5707070707070707,0.4838709677419355,0.8,0.36363636363636365,0.7777777777777778,7,2,14,8
retrained,LOCO,CP_Interface6_RF,0.7876531711800202,0.547979797979798,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.7777777777777778,7,2,15,7
retrained,LOCO,CP_Interface6_RF,0.7973429158513435,0.5252525252525253,0.41935483870967744,0.75,0.2727272727272727,0.7777777777777778,7,2,16,6
retrained,LOCO,CP_Interface6_RF,0.8228976701123027,0.5025252525252525,0.3870967741935484,0.7142857142857143,0.22727272727272727,0.7777777777777778,7,2,17,5
retrained,LOCO,CP_Interface6_RF,0.852304445043916,0.4797979797979798,0.3548387096774194,0.6666666666666666,0.18181818181818182,0.7777777777777778,7,2,18,4
retrained,LOCO,CP_Interface6_RF,0.8738867085383029,0.45707070707070707,0.3225806451612903,0.6,0.13636363636363635,0.7777777777777778,7,2,19,3
retrained,LOCO,CP_Interface6_RF,0.8939822134932787,0.43434343434343436,0.2903225806451613,0.5,0.09090909090909091,0.7777777777777778,7,2,20,2
retrained,LOCO,CP_Interface6_RF,0.9116505568159108,0.4116161616161616,0.25806451612903225,0.3333333333333333,0.045454545454545456,0.7777777777777778,7,2,21,1
retrained,LOCO,CP_Interface6_RF,0.9609528698937482,0.3888888888888889,0.22580645161290322,0.0,0.0,0.7777777777777778,7,2,22,0
retrained,LOCO,CP_Interface6_RF,0.9969460450497643,0.4444444444444444,0.25806451612903225,0.0,0.0,0.8888888888888888,8,1,22,0
retrained,LOCO,CP_Interface6_RF,1.00000001,0.5,0.2903225806451613,0.0,0.0,1.0,9,0,22,0
retrained,LOCO,CP_RNA7_LR,0.0,0.5,0.7096774193548387,0.7096774193548387,1.0,0.0,0,9,0,22
retrained,LOCO,CP_RNA7_LR,0.23947283980670764,0.5555555555555556,0.7419354838709677,0.7333333333333333,1.0,0.1111111111111111,1,8,0,22
retrained,LOCO,CP_RNA7_LR,0.28729448446143147,0.5328282828282829,0.7096774193548387,0.7241379310344828,0.9545454545454546,0.1111111111111111,1,8,1,21
retrained,LOCO,CP_RNA7_LR,0.3099191537682313,0.51010101010101,0.6774193548387096,0.7142857142857143,0.9090909090909091,0.1111111111111111,1,8,2,20
retrained,LOCO,CP_RNA7_LR,0.3202916341009524,0.48737373737373735,0.6451612903225806,0.7037037037037037,0.8636363636363636,0.1111111111111111,1,8,3,19
retrained,LOCO,CP_RNA7_LR,0.33798463917458477,0.5429292929292929,0.6774193548387096,0.7307692307692307,0.8636363636363636,0.2222222222222222,2,7,3,19
retrained,LOCO,CP_RNA7_LR,0.4118149104025671,0.5984848484848485,0.7096774193548387,0.76,0.8636363636363636,0.3333333333333333,3,6,3,19
retrained,LOCO,CP_RNA7_LR,0.4758389886915336,0.5757575757575758,0.6774193548387096,0.75,0.8181818181818182,0.3333333333333333,3,6,4,18
retrained,LOCO,CP_RNA7_LR,0.4799772920838563,0.553030303030303,0.6451612903225806,0.7391304347826086,0.7727272727272727,0.3333333333333333,3,6,5,17
retrained,LOCO,CP_RNA7_LR,0.48365964167121095,0.6085858585858586,0.6774193548387096,0.7727272727272727,0.7727272727272727,0.4444444444444444,4,5,5,17
retrained,LOCO,CP_RNA7_LR,0.4880644238482714,0.5858585858585859,0.6451612903225806,0.7619047619047619,0.7272727272727273,0.4444444444444444,4,5,6,16
retrained,LOCO,CP_RNA7_LR,0.5,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
retrained,LOCO,CP_RNA7_LR,0.5051535191913634,0.6414141414141414,0.6774193548387096,0.8,0.7272727272727273,0.5555555555555556,5,4,6,16
retrained,LOCO,CP_RNA7_LR,0.5234643114456535,0.696969696969697,0.7096774193548387,0.8421052631578947,0.7272727272727273,0.6666666666666666,6,3,6,16
retrained,LOCO,CP_RNA7_LR,0.5269149820650945,0.7525252525252526,0.7419354838709677,0.8888888888888888,0.7272727272727273,0.7777777777777778,7,2,6,16
retrained,LOCO,CP_RNA7_LR,0.5288964660457391,0.7297979797979798,0.7096774193548387,0.8823529411764706,0.6818181818181818,0.7777777777777778,7,2,7,15
retrained,LOCO,CP_RNA7_LR,0.5341833528390667,0.7070707070707071,0.6774193548387096,0.875,0.6363636363636364,0.7777777777777778,7,2,8,14
retrained,LOCO,CP_RNA7_LR,0.5396103546157396,0.6843434343434344,0.6451612903225806,0.8666666666666667,0.5909090909090909,0.7777777777777778,7,2,9,13
retrained,LOCO,CP_RNA7_LR,0.5417874465342885,0.6616161616161615,0.6129032258064516,0.8571428571428571,0.5454545454545454,0.7777777777777778,7,2,10,12
retrained,LOCO,CP_RNA7_LR,0.5565586600246333,0.6388888888888888,0.5806451612903226,0.8461538461538461,0.5,0.7777777777777778,7,2,11,11
retrained,LOCO,CP_RNA7_LR,0.5713179494999878,0.6161616161616161,0.5483870967741935,0.8333333333333334,0.45454545454545453,0.7777777777777778,7,2,12,10
retrained,LOCO,CP_RNA7_LR,0.5748210166474161,0.6717171717171717,0.5806451612903226,0.9090909090909091,0.45454545454545453,0.8888888888888888,8,1,12,10
retrained,LOCO,CP_RNA7_LR,0.5785487385952551,0.648989898989899,0.5483870967741935,0.9,0.4090909090909091,0.8888888888888888,8,1,13,9
retrained,LOCO,CP_RNA7_LR,0.5832666350759774,0.6262626262626263,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.8888888888888888,8,1,14,8
retrained,LOCO,CP_RNA7_LR,0.5952723204211496,0.6035353535353535,0.4838709677419355,0.875,0.3181818181818182,0.8888888888888888,8,1,15,7
retrained,LOCO,CP_RNA7_LR,0.6059273826120279,0.5808080808080808,0.45161290322580644,0.8571428571428571,0.2727272727272727,0.8888888888888888,8,1,16,6
retrained,LOCO,CP_RNA7_LR,0.6133185256295471,0.5580808080808081,0.41935483870967744,0.8333333333333334,0.22727272727272727,0.8888888888888888,8,1,17,5
