site,validation,fold,reported_family,family,model,threshold,inner_BA,label_threshold_pp
C295,Position_group_out,5,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.6941723631343835,0.5952380952380952,-10
C295,Position_group_out,5,Nested_all,Sequence,RF_depth1,0.5336965909962081,0.7738095238095238,-10
C295,Position_group_out,6,Total_CP,Total_CP,LR_0.01,0.5005056428849123,0.7211538461538461,-10
C295,Position_group_out,6,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.48337320574162634,0.7596153846153846,-10
C295,Position_group_out,6,CP_summary,CP_summary,LR_1,0.7880257827675861,0.7692307692307692,-10
C295,Position_group_out,6,Repository,Repository,LR_0.01,0.5,0.7596153846153846,-10
C295,Position_group_out,6,Local_deltaCP,Local_deltaCP,SVM_RBF,0.6488781749193684,0.6538461538461539,-10
C295,Position_group_out,6,Sequence,Sequence,LR_1,0.65128608941839,0.7211538461538461,-10
C295,Position_group_out,6,Sequence_Local,Sequence_Local,SVM_RBF,0.654624230665035,0.6153846153846154,-10
C295,Position_group_out,6,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5344174510989527,0.7211538461538461,-10
C295,Position_group_out,6,Nested_all,CP_summary,LR_1,0.7880257827675861,0.7692307692307692,-10
C295,Position_group_out,7,Total_CP,Total_CP,GaussianNB,0.43896876537684576,0.6071428571428571,-10
C295,Position_group_out,7,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.5,0.75,-10
C295,Position_group_out,7,CP_summary,CP_summary,LR_0.01,0.47653037611255333,0.6428571428571428,-10
C295,Position_group_out,7,Repository,Repository,LR_0.01,0.4768511510791168,0.6071428571428571,-10
C295,Position_group_out,7,Local_deltaCP,Local_deltaCP,LR_0.1,0.44265027616388813,0.6428571428571428,-10
C295,Position_group_out,7,Sequence,Sequence,LR_0.01,0.5,0.8214285714285714,-10
C295,Position_group_out,7,Sequence_Local,Sequence_Local,LR_0.01,0.5108917639160617,0.6071428571428571,-10
C295,Position_group_out,7,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5019915052095903,0.75,-10
C295,Position_group_out,7,Nested_all,Sequence,LR_0.01,0.5,0.8214285714285714,-10
C295,Position_group_out,8,Total_CP,Total_CP,GaussianNB,0.4539663313432063,0.6071428571428571,-10
C295,Position_group_out,8,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.49252777777777773,0.75,-10
C295,Position_group_out,8,CP_summary,CP_summary,LR_0.01,0.47669243683207213,0.6428571428571428,-10
C295,Position_group_out,8,Repository,Repository,ExtraTrees_depth2,0.5878814324547513,0.6071428571428572,-10
C295,Position_group_out,8,Local_deltaCP,Local_deltaCP,LR_0.1,0.4145578510461988,0.6071428571428572,-10
C295,Position_group_out,8,Sequence,Sequence,LR_0.01,0.5070357327369162,0.75,-10
C295,Position_group_out,8,Sequence_Local,Sequence_Local,LR_0.01,0.6603973390378388,0.5714285714285714,-10
C295,Position_group_out,8,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5079004499090333,0.6785714285714286,-10
C295,Position_group_out,8,Nested_all,Interface_RMS,ExtraTrees_depth2,0.49252777777777773,0.75,-10
C295,Strict_position_out,P4,Total_CP,Total_CP,LR_0.01,0.4976766783933062,0.7301587301587301,-10
C295,Strict_position_out,P4,Interface_RMS,Interface_RMS,RF_depth1,0.3315612611355557,0.7857142857142857,-10
C295,Strict_position_out,P4,CP_summary,CP_summary,LDA_shrinkage,0.026073501395773486,0.8571428571428572,-10
C295,Strict_position_out,P4,Repository,Repository,LR_0.01,0.4639594278315704,0.7301587301587301,-10
C295,Strict_position_out,P4,Local_deltaCP,Local_deltaCP,LR_1,0.031054961787792972,0.746031746031746,-10
C295,Strict_position_out,P4,Sequence,Sequence,LR_0.01,0.4479390901155491,0.5714285714285714,-10
C295,Strict_position_out,P4,Sequence_Local,Sequence_Local,LR_0.01,0.27618699587318074,0.7301587301587301,-10
C295,Strict_position_out,P4,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.36835078728461074,0.8015873015873016,-10
C295,Strict_position_out,P4,Nested_all,CP_summary,LDA_shrinkage,0.026073501395773486,0.8571428571428572,-10
C295,Strict_position_out,P5,Total_CP,Total_CP,SVM_RBF,0.7378240262950464,0.5833333333333334,-10
C295,Strict_position_out,P5,Interface_RMS,Interface_RMS,LR_0.01,0.4996235224265626,0.6011904761904762,-10
C295,Strict_position_out,P5,CP_summary,CP_summary,LR_0.01,0.4908598606377624,0.5714285714285714,-10
C295,Strict_position_out,P5,Repository,Repository,LR_0.01,0.5282161876449567,0.5059523809523809,-10
C295,Strict_position_out,P5,Local_deltaCP,Local_deltaCP,LR_0.1,0.08114825935301853,0.5773809523809523,-10
C295,Strict_position_out,P5,Sequence,Sequence,LR_0.01,0.5454282331265115,0.5476190476190477,-10
C295,Strict_position_out,P5,Sequence_Local,Sequence_Local,SVM_RBF,0.6429595629112421,0.5416666666666666,-10
C295,Strict_position_out,P5,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.11235089359543904,0.6428571428571428,-10
C295,Strict_position_out,P5,Nested_all,ContactSeek_CCR,LR_0.1,0.11235089359543904,0.6428571428571428,-10
C295,Strict_position_out,P6,Total_CP,Total_CP,LR_0.01,0.5005565115594055,0.7211538461538461,-10
C295,Strict_position_out,P6,Interface_RMS,Interface_RMS,GaussianNB,0.4468198564065261,0.7980769230769231,-10
C295,Strict_position_out,P6,CP_summary,CP_summary,LR_1,0.7917126602504918,0.8076923076923077,-10
C295,Strict_position_out,P6,Repository,Repository,ExtraTrees_depth2,0.6473901098901091,0.7980769230769231,-10
C295,Strict_position_out,P6,Local_deltaCP,Local_deltaCP,SVM_RBF,0.6058794092263324,0.7451923076923077,-10
C295,Strict_position_out,P6,Sequence,Sequence,LR_1,0.646763696061873,0.6346153846153846,-10
C295,Strict_position_out,P6,Sequence_Local,Sequence_Local,SVM_RBF,0.6100304838196235,0.7067307692307692,-10
C295,Strict_position_out,P6,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5344174510989527,0.7211538461538461,-10
C295,Strict_position_out,P6,Nested_all,CP_summary,LR_1,0.7917126602504918,0.8076923076923077,-10
C295,Strict_position_out,P7,Total_CP,Total_CP,LR_0.01,0.5,0.696969696969697,-10
C295,Strict_position_out,P7,Interface_RMS,Interface_RMS,LR_0.01,0.49660276442220974,0.7878787878787878,-10
C295,Strict_position_out,P7,CP_summary,CP_summary,LR_0.01,0.4872699022771926,0.7424242424242424,-10
C295,Strict_position_out,P7,Repository,Repository,LR_0.01,0.47573751663440556,0.7424242424242424,-10
C295,Strict_position_out,P7,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.9090909090909092,-10
C295,Strict_position_out,P7,Sequence,Sequence,LR_0.1,0.5786348815871813,0.7803030303030303,-10
C295,Strict_position_out,P7,Sequence_Local,Sequence_Local,LR_0.01,0.49616500831692967,0.9545454545454546,-10
C295,Strict_position_out,P7,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.6263621957926907,0.8181818181818181,-10
C295,Strict_position_out,P7,Nested_all,Sequence_Local,LR_0.01,0.49616500831692967,0.9545454545454546,-10
C295,Strict_position_out,P8,Total_CP,Total_CP,SVM_RBF,0.6576223275125958,0.6071428571428571,-10
C295,Strict_position_out,P8,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.49252777777777773,0.6785714285714286,-10
C295,Strict_position_out,P8,CP_summary,CP_summary,LR_0.01,0.46560565788495434,0.6428571428571428,-10
C295,Strict_position_out,P8,Repository,Repository,LR_0.01,0.45740395849801996,0.6428571428571428,-10
C295,Strict_position_out,P8,Local_deltaCP,Local_deltaCP,LR_0.1,0.4145578510461988,0.6785714285714286,-10
C295,Strict_position_out,P8,Sequence,Sequence,LR_0.01,0.5280420864223418,0.625,-10
C295,Strict_position_out,P8,Sequence_Local,Sequence_Local,LR_0.01,0.4758383532734054,0.6428571428571428,-10
C295,Strict_position_out,P8,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5079004499090333,0.7142857142857143,-10
C295,Strict_position_out,P8,Nested_all,ContactSeek_CCR,LR_0.01,0.5079004499090333,0.7142857142857143,-10
C295,LOOCV,p4_r5_she,Total_CP,Total_CP,SVM_RBF,0.5,0.6826923076923077,-15
C295,LOOCV,p4_r5_she,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.4482267427356939,0.6682692307692308,-15
C295,LOOCV,p4_r5_she,CP_summary,CP_summary,LR_1,0.36801067218548256,0.7451923076923077,-15
C295,LOOCV,p4_r5_she,Repository,Repository,SVM_RBF,0.45679100761010527,0.7836538461538461,-15
C295,LOOCV,p4_r5_she,Local_deltaCP,Local_deltaCP,RF_depth1,0.42501224391864034,0.8605769230769231,-15
C295,LOOCV,p4_r5_she,Sequence,Sequence,LDA_shrinkage,0.10117313182475866,0.7836538461538461,-15
C295,LOOCV,p4_r5_she,Sequence_Local,Sequence_Local,RF_depth1,0.4063661992147546,0.8605769230769231,-15
C295,LOOCV,p4_r5_she,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5672085790076642,0.7115384615384616,-15
C295,LOOCV,p4_r5_she,Nested_all,Local_deltaCP,RF_depth1,0.42501224391864034,0.8605769230769231,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Interface_RMS,Interface_RMS,SVM_RBF,0.36581074009616066,0.7067307692307692,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,CP_summary,CP_summary,LR_1,0.3856492139625241,0.7451923076923077,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Repository,Repository,SVM_RBF,0.4566380690667807,0.8221153846153846,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.6619350945284541,0.8125,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence,Sequence,LR_0.1,0.5378325353753602,0.7451923076923077,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence_Local,Sequence_Local,RF_depth1,0.526144185539924,0.7740384615384616,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.6126861877281896,0.7355769230769231,-15
C295,LOOCV,p4_r5_she_plus_p7_r5_she,Nested_all,Repository,SVM_RBF,0.4566380690667807,0.8221153846153846,-15
C295,LOOCV,p4_r5_sne,Total_CP,Total_CP,GaussianNB,0.45526171623298817,0.6071428571428571,-15
C295,LOOCV,p4_r5_sne,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.3738478731497746,0.6071428571428571,-15
C295,LOOCV,p4_r5_sne,CP_summary,CP_summary,GaussianNB,0.5,0.6785714285714286,-15
C295,LOOCV,p4_r5_sne,Repository,Repository,GaussianNB,0.10355925450462593,0.75,-15
C295,LOOCV,p4_r5_sne,Local_deltaCP,Local_deltaCP,RF_depth1,0.4406063744264005,0.7857142857142857,-15
C295,LOOCV,p4_r5_sne,Sequence,Sequence,SVM_RBF,0.5,0.8928571428571428,-15
C295,LOOCV,p4_r5_sne,Sequence_Local,Sequence_Local,RF_depth1,0.31726146448133763,0.8214285714285714,-15
C295,LOOCV,p4_r5_sne,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.7004758949340995,0.7857142857142857,-15
C295,LOOCV,p4_r5_sne,Nested_all,Sequence,SVM_RBF,0.5,0.8928571428571428,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Interface_RMS,Interface_RMS,SVM_RBF,0.38613439122465565,0.7451923076923077,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,CP_summary,CP_summary,LR_1,0.3825588214861418,0.7451923076923077,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Repository,Repository,SVM_RBF,0.45477332764266987,0.7836538461538461,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.6073613068616679,0.8365384615384616,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence,Sequence,LR_0.1,0.5367872778471252,0.7836538461538461,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence_Local,Sequence_Local,RF_depth1,0.5,0.7740384615384616,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.4875124909305286,0.7211538461538461,-15
C295,LOOCV,p4_r5_sne_plus_p7_r5_sne,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.6073613068616679,0.8365384615384616,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Total_CP,Total_CP,RF_depth2,0.42505651041888015,0.6442307692307692,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.40447210372284176,0.6298076923076923,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,CP_summary,CP_summary,LDA_shrinkage,0.33574170886107724,0.7836538461538461,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Repository,Repository,GaussianNB,0.0306450191705277,0.7836538461538461,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5474532565729806,0.8365384615384616,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence,Sequence,LDA_shrinkage,0.001478768091703653,0.7067307692307692,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence_Local,Sequence_Local,RF_depth1,0.5180187909292482,0.8125,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,ContactSeek_CCR,ContactSeek_CCR,LDA_shrinkage,0.9999998837875539,0.75,-15
C295,LOOCV,p4_r5_swd_plus_p7_r5_swd,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.5474532565729806,0.8365384615384616,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Total_CP,Total_CP,GaussianNB,0.5399547959002035,0.8214285714285714,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Interface_RMS,Interface_RMS,SVM_RBF,0.3397026310379734,0.7142857142857143,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,CP_summary,CP_summary,SVM_RBF,0.48059463882661413,0.8214285714285714,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Repository,Repository,LR_1,0.612218133413817,0.7857142857142857,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Local_deltaCP,Local_deltaCP,RF_depth1,0.4022089941068654,0.8571428571428572,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence,Sequence,GaussianNB,0.5,0.8214285714285714,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence_Local,Sequence_Local,RF_depth1,0.4545593470425086,0.8214285714285714,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5136321379639277,0.8214285714285714,-15
C295,LOOCV,p4_r5_the_plus_p7_r5_the,Nested_all,Local_deltaCP,RF_depth1,0.4022089941068654,0.8571428571428572,-15
C295,LOOCV,p5_r6_aye,Total_CP,Total_CP,GaussianNB,0.7976030776565274,0.5714285714285714,-15
C295,LOOCV,p5_r6_aye,Interface_RMS,Interface_RMS,LR_0.01,0.4890489699118045,0.5357142857142857,-15
C295,LOOCV,p5_r6_aye,CP_summary,CP_summary,LR_0.1,0.7537362704622134,0.5714285714285714,-15
C295,LOOCV,p5_r6_aye,Repository,Repository,LR_1,0.612218133413817,0.7142857142857143,-15
C295,LOOCV,p5_r6_aye,Local_deltaCP,Local_deltaCP,RF_depth1,0.42913896541082663,0.6428571428571428,-15
C295,LOOCV,p5_r6_aye,Sequence,Sequence,LR_0.01,0.547690945917774,0.7857142857142857,-15
C295,LOOCV,p5_r6_aye,Sequence_Local,Sequence_Local,LR_1,0.3355408474125471,0.6785714285714286,-15
C295,LOOCV,p5_r6_aye,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5336033755841818,0.6785714285714286,-15
C295,LOOCV,p5_r6_aye,Nested_all,Sequence,LR_0.01,0.547690945917774,0.7857142857142857,-15
C295,LOOCV,p5_r6_nye,Total_CP,Total_CP,LR_0.01,0.5072849851095453,0.5,-15
C295,LOOCV,p5_r6_nye,Interface_RMS,Interface_RMS,SVM_RBF,0.29696124375841615,0.6428571428571428,-15
C295,LOOCV,p5_r6_nye,CP_summary,CP_summary,GaussianNB,0.9999955554677615,0.5714285714285714,-15
C295,LOOCV,p5_r6_nye,Repository,Repository,LR_1,0.612218133413817,0.6785714285714286,-15
C295,LOOCV,p5_r6_nye,Local_deltaCP,Local_deltaCP,RF_depth1,0.6016225543407292,0.75,-15
C295,LOOCV,p5_r6_nye,Sequence,Sequence,LR_0.01,0.5389029732581418,0.7857142857142857,-15
C295,LOOCV,p5_r6_nye,Sequence_Local,Sequence_Local,RF_depth1,0.5,0.7857142857142857,-15
C295,LOOCV,p5_r6_nye,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5376932206314651,0.6428571428571428,-15
C295,LOOCV,p5_r6_nye,Nested_all,Sequence,LR_0.01,0.5389029732581418,0.7857142857142857,-15
C295,LOOCV,p5_r6_sfe,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p5_r6_sfe,Interface_RMS,Interface_RMS,SVM_RBF,0.3883769184218616,0.7451923076923077,-15
C295,LOOCV,p5_r6_sfe,CP_summary,CP_summary,LR_1,0.3824134814188662,0.7451923076923077,-15
C295,LOOCV,p5_r6_sfe,Repository,Repository,SVM_RBF,0.44353414608329333,0.7451923076923077,-15
C295,LOOCV,p5_r6_sfe,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5973430048325125,0.8365384615384616,-15
C295,LOOCV,p5_r6_sfe,Sequence,Sequence,SVM_RBF,0.5332379517849211,0.7596153846153846,-15
C295,LOOCV,p5_r6_sfe,Sequence_Local,Sequence_Local,RF_depth1,0.5145381832510583,0.7355769230769231,-15
C295,LOOCV,p5_r6_sfe,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.5,0.7836538461538461,-15
C295,LOOCV,p5_r6_sfe,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.5973430048325125,0.8365384615384616,-15
C295,LOOCV,p5_r6_swd,Total_CP,Total_CP,GaussianNB,0.5,0.75,-15
C295,LOOCV,p5_r6_swd,Interface_RMS,Interface_RMS,SVM_RBF,0.3541030274122329,0.7142857142857142,-15
C295,LOOCV,p5_r6_swd,CP_summary,CP_summary,LR_0.1,0.7459217048442324,0.6428571428571428,-15
C295,LOOCV,p5_r6_swd,Repository,Repository,LR_1,0.5977867037982849,0.7142857142857143,-15
C295,LOOCV,p5_r6_swd,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.7042257747255736,0.7857142857142857,-15
C295,LOOCV,p5_r6_swd,Sequence,Sequence,LR_0.01,0.5339761214940519,0.7857142857142857,-15
C295,LOOCV,p5_r6_swd,Sequence_Local,Sequence_Local,LR_1,0.3856399107060313,0.75,-15
C295,LOOCV,p5_r6_swd,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.560274222951234,0.75,-15
C295,LOOCV,p5_r6_swd,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.7042257747255736,0.7857142857142857,-15
C295,LOOCV,p5_r6_syq,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p5_r6_syq,Interface_RMS,Interface_RMS,SVM_RBF,0.3827076247068314,0.7451923076923077,-15
C295,LOOCV,p5_r6_syq,CP_summary,CP_summary,LDA_shrinkage,0.34546381313867536,0.7451923076923077,-15
C295,LOOCV,p5_r6_syq,Repository,Repository,LR_1,0.7936214040021904,0.7115384615384616,-15
C295,LOOCV,p5_r6_syq,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5702779101309934,0.8365384615384616,-15
C295,LOOCV,p5_r6_syq,Sequence,Sequence,SVM_RBF,0.5246160359043249,0.7980769230769231,-15
C295,LOOCV,p5_r6_syq,Sequence_Local,Sequence_Local,LR_0.01,0.4891153530692329,0.7451923076923077,-15
C295,LOOCV,p5_r6_syq,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.5114686344034778,0.8221153846153846,-15
C295,LOOCV,p5_r6_syq,Nested_all,Local_deltaCP,ExtraTrees_depth2,0.5702779101309934,0.8365384615384616,-15
C295,LOOCV,p5_r6_thn,Total_CP,Total_CP,SVM_RBF,0.4090142440312194,0.6428571428571428,-15
C295,LOOCV,p5_r6_thn,Interface_RMS,Interface_RMS,SVM_RBF,0.7290163234448819,0.5714285714285714,-15
C295,LOOCV,p5_r6_thn,CP_summary,CP_summary,LR_0.01,0.5586518164506125,0.6071428571428572,-15
C295,LOOCV,p5_r6_thn,Repository,Repository,LR_1,0.5791614319322624,0.7857142857142857,-15
C295,LOOCV,p5_r6_thn,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.7072266360527061,0.7857142857142857,-15
C295,LOOCV,p5_r6_thn,Sequence,Sequence,LR_0.01,0.5391991025316297,0.75,-15
C295,LOOCV,p5_r6_thn,Sequence_Local,Sequence_Local,RF_depth1,0.5214764423341283,0.75,-15
C295,LOOCV,p5_r6_thn,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5506064959412771,0.7142857142857142,-15
C295,LOOCV,p5_r6_thn,Nested_all,Repository,LR_1,0.5791614319322624,0.7857142857142857,-15
C295,LOOCV,p5_r6_twd,Total_CP,Total_CP,SVM_RBF,0.4240617607447814,0.6785714285714286,-15
C295,LOOCV,p5_r6_twd,Interface_RMS,Interface_RMS,SVM_RBF,0.333211843577328,0.7142857142857142,-15
C295,LOOCV,p5_r6_twd,CP_summary,CP_summary,LR_0.1,0.723914699501188,0.6428571428571428,-15
C295,LOOCV,p5_r6_twd,Repository,Repository,LR_1,0.6104044168582754,0.7142857142857143,-15
C295,LOOCV,p5_r6_twd,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5152471617834016,0.75,-15
C295,LOOCV,p5_r6_twd,Sequence,Sequence,LR_0.01,0.535734327246626,0.7857142857142857,-15
C295,LOOCV,p5_r6_twd,Sequence_Local,Sequence_Local,RF_depth1,0.5214764423341283,0.7142857142857143,-15
C295,LOOCV,p5_r6_twd,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5423192198425673,0.6428571428571428,-15
C295,LOOCV,p5_r6_twd,Nested_all,Sequence,LR_0.01,0.535734327246626,0.7857142857142857,-15
C295,LOOCV,p5_r6_tye,Total_CP,Total_CP,GaussianNB,0.4729284253591479,0.6428571428571428,-15
C295,LOOCV,p5_r6_tye,Interface_RMS,Interface_RMS,RF_depth2,0.6137101505766108,0.6071428571428572,-15
C295,LOOCV,p5_r6_tye,CP_summary,CP_summary,LR_1,0.710706273448013,0.6428571428571428,-15
C295,LOOCV,p5_r6_tye,Repository,Repository,LR_1,0.5835580716648715,0.7142857142857143,-15
C295,LOOCV,p5_r6_tye,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.6293582797794779,0.75,-15
C295,LOOCV,p5_r6_tye,Sequence,Sequence,LR_0.1,0.5777843322192089,0.7857142857142857,-15
C295,LOOCV,p5_r6_tye,Sequence_Local,Sequence_Local,RF_depth1,0.5,0.7857142857142857,-15
C295,LOOCV,p5_r6_tye,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.6145895899056402,0.6785714285714286,-15
C295,LOOCV,p5_r6_tye,Nested_all,Sequence,LR_0.1,0.5777843322192089,0.7857142857142857,-15
C295,LOOCV,p5_r6_vfn,Total_CP,Total_CP,GaussianNB,0.3654756091013982,0.6298076923076923,-15
C295,LOOCV,p5_r6_vfn,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.45089838802016047,0.6298076923076923,-15
C295,LOOCV,p5_r6_vfn,CP_summary,CP_summary,LDA_shrinkage,0.23078455530941683,0.7067307692307692,-15
C295,LOOCV,p5_r6_vfn,Repository,Repository,GaussianNB,0.03331404324726384,0.7067307692307692,-15
C295,LOOCV,p5_r6_vfn,Local_deltaCP,Local_deltaCP,RF_depth1,0.5831455978737791,0.7980769230769231,-15
C295,LOOCV,p5_r6_vfn,Sequence,Sequence,LR_0.1,0.6076438584718619,0.7355769230769231,-15
C295,LOOCV,p5_r6_vfn,Sequence_Local,Sequence_Local,RF_depth1,0.6349960071614142,0.7115384615384616,-15
C295,LOOCV,p5_r6_vfn,ContactSeek_CCR,ContactSeek_CCR,LDA_shrinkage,1.225067693206407e-06,0.7451923076923077,-15
C295,LOOCV,p5_r6_vfn,Nested_all,Local_deltaCP,RF_depth1,0.5831455978737791,0.7980769230769231,-15
C295,LOOCV,p6_r7_qfw,Total_CP,Total_CP,RF_depth1,0.5264551739871193,0.7211538461538461,-15
C295,LOOCV,p6_r7_qfw,Interface_RMS,Interface_RMS,SVM_RBF,0.3755059278003672,0.7451923076923077,-15
C295,LOOCV,p6_r7_qfw,CP_summary,CP_summary,ExtraTrees_depth2,0.442293818348437,0.6201923076923077,-15
C295,LOOCV,p6_r7_qfw,Repository,Repository,LR_1,0.8077296630013673,0.6346153846153846,-15
C295,LOOCV,p6_r7_qfw,Local_deltaCP,Local_deltaCP,RF_depth1,0.620761347702609,0.7355769230769231,-15
C295,LOOCV,p6_r7_qfw,Sequence,Sequence,LR_1,0.45892174016047194,0.7067307692307692,-15
C295,LOOCV,p6_r7_qfw,Sequence_Local,Sequence_Local,RF_depth1,0.5,0.7596153846153846,-15
C295,LOOCV,p6_r7_qfw,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.5130372413001971,0.7596153846153846,-15
C295,LOOCV,p6_r7_qfw,Nested_all,Sequence_Local,RF_depth1,0.5,0.7596153846153846,-15
C295,LOOCV,p6_r7_qrw,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p6_r7_qrw,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.45294699772725733,0.6682692307692308,-15
C295,LOOCV,p6_r7_qrw,CP_summary,CP_summary,SVM_RBF,0.5234808109362221,0.6105769230769231,-15
C295,LOOCV,p6_r7_qrw,Repository,Repository,RF_depth2,0.44020205644257565,0.6346153846153846,-15
C295,LOOCV,p6_r7_qrw,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5504532475966062,0.7596153846153846,-15
C295,LOOCV,p6_r7_qrw,Sequence,Sequence,LR_1,0.7651489985105584,0.6971153846153846,-15
C295,LOOCV,p6_r7_qrw,Sequence_Local,Sequence_Local,RF_depth1,0.44818594970264103,0.7596153846153846,-15
C295,LOOCV,p6_r7_qrw,ContactSeek_CCR,ContactSeek_CCR,RF_depth2,0.5530774850847312,0.7740384615384616,-15
C295,LOOCV,p6_r7_qrw,Nested_all,ContactSeek_CCR,RF_depth2,0.5530774850847312,0.7740384615384616,-15
C295,LOOCV,p6_r7_trq,Total_CP,Total_CP,RF_depth1,0.5,0.6826923076923077,-15
C295,LOOCV,p6_r7_trq,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.4360084557430765,0.5913461538461539,-15
C295,LOOCV,p6_r7_trq,CP_summary,CP_summary,SVM_RBF,0.439603470524187,0.6346153846153846,-15
C295,LOOCV,p6_r7_trq,Repository,Repository,GaussianNB,0.04607361310704651,0.6682692307692308,-15
C295,LOOCV,p6_r7_trq,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.5940749448303687,0.7596153846153846,-15
