site,label_threshold_pp,validation,family,model,policy,n_unique,n_predictions,BA,accuracy,precision,recall,specificity,TP,TN,FP,FN,AUC,AP
C871,-10,Position_group_out,Total_CP,RF_depth1,training_only_threshold,22,22,0.5476190476190476,0.5909090909090909,0.7142857142857143,0.6666666666666666,0.42857142857142855,10.0,3.0,4.0,5.0,0.5428571428571429,0.687049247049247
C871,-10,Position_group_out,Total_CP,RF_depth2,fixed_0.5,22,22,0.5809523809523809,0.6363636363636364,0.7333333333333333,0.7333333333333333,0.42857142857142855,11.0,3.0,4.0,4.0,0.5523809523809524,0.7050264550264549
C871,-10,Position_group_out,Total_CP,RF_depth2,training_only_threshold,22,22,0.5476190476190476,0.5909090909090909,0.7142857142857143,0.6666666666666666,0.42857142857142855,10.0,3.0,4.0,5.0,0.5523809523809524,0.7050264550264549
C871,-10,Position_group_out,Total_CP,SVM_RBF,fixed_0.5,22,22,0.4666666666666667,0.6363636363636364,0.6666666666666666,0.9333333333333333,0.0,14.0,0.0,7.0,1.0,0.47619047619047616,0.6599697361462067
C871,-10,Position_group_out,Total_CP,SVM_RBF,training_only_threshold,22,22,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.47619047619047616,0.6599697361462067
C871,-10,Position_group_out,Total_CP,nested_model_selection,training_only_threshold,22,22,0.6142857142857143,0.6818181818181818,0.75,0.8,0.42857142857142855,12.0,3.0,4.0,3.0,0.7238095238095238,0.8801587301587301
C871,-10,Strict_position_out,Baseline,always_0,fixed_0.5,22,26,0.5,0.3181818181818182,0.0,0.0,1.0,0.0,7.0,0.0,15.0,0.5,0.6818181818181818
C871,-10,Strict_position_out,Baseline,always_1,fixed_0.5,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.5,0.6818181818181818
C871,-10,Strict_position_out,CP_summary,ExtraTrees_depth2,fixed_0.5,22,26,0.4666666666666667,0.6363636363636364,0.6666666666666666,0.9333333333333333,0.0,14.0,0.0,7.0,1.0,0.3380952380952381,0.6199571010615085
C871,-10,Strict_position_out,CP_summary,ExtraTrees_depth2,training_only_threshold,22,26,0.3547619047619047,0.4318181818181818,0.5862068965517241,0.5666666666666667,0.14285714285714285,8.5,1.0,6.0,6.5,0.3380952380952381,0.6199571010615085
C871,-10,Strict_position_out,CP_summary,GaussianNB,fixed_0.5,22,26,0.3857142857142857,0.5,0.6176470588235294,0.7,0.07142857142857142,10.5,0.5,6.5,4.5,0.39285714285714285,0.6316744905825366
C871,-10,Strict_position_out,CP_summary,GaussianNB,training_only_threshold,22,26,0.44285714285714284,0.5,0.6428571428571429,0.6,0.2857142857142857,9.0,2.0,5.0,6.0,0.39285714285714285,0.6316744905825366
C871,-10,Strict_position_out,CP_summary,LDA_shrinkage,fixed_0.5,22,26,0.36666666666666664,0.5,0.6111111111111112,0.7333333333333333,0.0,11.0,0.0,7.0,4.0,0.25952380952380955,0.6110616306086109
C871,-10,Strict_position_out,CP_summary,LDA_shrinkage,training_only_threshold,22,26,0.3904761904761905,0.45454545454545453,0.6071428571428571,0.5666666666666667,0.21428571428571427,8.5,1.5,5.5,6.5,0.25952380952380955,0.6110616306086109
C871,-10,Strict_position_out,CP_summary,LR_0.01,fixed_0.5,22,26,0.3380952380952381,0.4090909090909091,0.5714285714285714,0.5333333333333333,0.14285714285714285,8.0,1.0,6.0,7.0,0.3404761904761905,0.6879325132498507
C871,-10,Strict_position_out,CP_summary,LR_0.01,training_only_threshold,22,26,0.37142857142857144,0.45454545454545453,0.6,0.6,0.14285714285714285,9.0,1.0,6.0,6.0,0.3404761904761905,0.6879325132498507
C871,-10,Strict_position_out,CP_summary,LR_0.1,fixed_0.5,22,26,0.3,0.4090909090909091,0.5625,0.6,0.0,9.0,0.0,7.0,6.0,0.2952380952380953,0.6531789916432682
C871,-10,Strict_position_out,CP_summary,LR_0.1,training_only_threshold,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.2952380952380953,0.6531789916432682
C871,-10,Strict_position_out,CP_summary,LR_1,fixed_0.5,22,26,0.3,0.4090909090909091,0.5625,0.6,0.0,9.0,0.0,7.0,6.0,0.2714285714285714,0.6128686565350315
C871,-10,Strict_position_out,CP_summary,LR_1,training_only_threshold,22,26,0.36666666666666664,0.5,0.6111111111111112,0.7333333333333333,0.0,11.0,0.0,7.0,4.0,0.2714285714285714,0.6128686565350315
C871,-10,Strict_position_out,CP_summary,RF_depth1,fixed_0.5,22,26,0.6476190476190476,0.7272727272727273,0.7647058823529411,0.8666666666666667,0.42857142857142855,13.0,3.0,4.0,2.0,0.7714285714285715,0.9024586637261353
C871,-10,Strict_position_out,CP_summary,RF_depth1,training_only_threshold,22,26,0.5976190476190476,0.6590909090909091,0.7419354838709677,0.7666666666666667,0.42857142857142855,11.5,3.0,4.0,3.5,0.7714285714285715,0.9024586637261353
C871,-10,Strict_position_out,CP_summary,RF_depth2,fixed_0.5,22,26,0.6476190476190476,0.7272727272727273,0.7647058823529411,0.8666666666666667,0.42857142857142855,13.0,3.0,4.0,2.0,0.7714285714285714,0.9024383137057853
C871,-10,Strict_position_out,CP_summary,RF_depth2,training_only_threshold,22,26,0.5976190476190476,0.6590909090909091,0.7419354838709677,0.7666666666666667,0.42857142857142855,11.5,3.0,4.0,3.5,0.7714285714285714,0.9024383137057853
C871,-10,Strict_position_out,CP_summary,SVM_RBF,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.369047619047619,0.6246458437789707
C871,-10,Strict_position_out,CP_summary,SVM_RBF,training_only_threshold,22,26,0.30952380952380953,0.3181818181818182,0.5,0.3333333333333333,0.2857142857142857,5.0,2.0,5.0,10.0,0.369047619047619,0.6246458437789707
C871,-10,Strict_position_out,CP_summary,nested_model_selection,training_only_threshold,22,26,0.3,0.4090909090909091,0.5625,0.6,0.0,9.0,0.0,7.0,6.0,0.2904761904761905,0.620884454654339
C871,-10,Strict_position_out,ContactSeek_CCR,ExtraTrees_depth2,fixed_0.5,22,26,0.5071428571428571,0.6136363636363636,0.6857142857142857,0.8,0.21428571428571427,12.0,1.5,5.5,3.0,0.6976190476190476,0.8700082892252077
C871,-10,Strict_position_out,ContactSeek_CCR,ExtraTrees_depth2,training_only_threshold,22,26,0.5761904761904761,0.6818181818181818,0.7222222222222222,0.8666666666666667,0.2857142857142857,13.0,2.0,5.0,2.0,0.6976190476190476,0.8700082892252077
C871,-10,Strict_position_out,ContactSeek_CCR,GaussianNB,fixed_0.5,22,26,0.6142857142857143,0.6818181818181818,0.75,0.8,0.42857142857142855,12.0,3.0,4.0,3.0,0.5904761904761905,0.7380471380471381
C871,-10,Strict_position_out,ContactSeek_CCR,GaussianNB,training_only_threshold,22,26,0.6142857142857143,0.6818181818181818,0.75,0.8,0.42857142857142855,12.0,3.0,4.0,3.0,0.5904761904761905,0.7380471380471381
C871,-10,Strict_position_out,ContactSeek_CCR,LDA_shrinkage,fixed_0.5,22,26,0.4119047619047619,0.4318181818181818,0.6086956521739131,0.4666666666666667,0.35714285714285715,7.0,2.5,4.5,8.0,0.3047619047619048,0.5924331010565715
C871,-10,Strict_position_out,ContactSeek_CCR,LDA_shrinkage,training_only_threshold,22,26,0.5023809523809524,0.6590909090909091,0.6829268292682927,0.9333333333333333,0.07142857142857142,14.0,0.5,6.5,1.0,0.3047619047619048,0.5924331010565715
C871,-10,Strict_position_out,ContactSeek_CCR,LR_0.01,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.3619047619047619,0.640613775368096
C871,-10,Strict_position_out,ContactSeek_CCR,LR_0.01,training_only_threshold,22,26,0.4095238095238095,0.45454545454545453,0.6153846153846154,0.5333333333333333,0.2857142857142857,8.0,2.0,5.0,7.0,0.3619047619047619,0.640613775368096
C871,-10,Strict_position_out,ContactSeek_CCR,LR_0.1,fixed_0.5,22,26,0.35,0.4772727272727273,0.6,0.7,0.0,10.5,0.0,7.0,4.5,0.3333333333333333,0.6037072646422491
C871,-10,Strict_position_out,ContactSeek_CCR,LR_0.1,training_only_threshold,22,26,0.41904761904761906,0.5454545454545454,0.6388888888888888,0.7666666666666667,0.07142857142857142,11.5,0.5,6.5,3.5,0.3333333333333333,0.6037072646422491
C871,-10,Strict_position_out,ContactSeek_CCR,LR_1,fixed_0.5,22,26,0.4119047619047619,0.4318181818181818,0.6086956521739131,0.4666666666666667,0.35714285714285715,7.0,2.5,4.5,8.0,0.2571428571428571,0.5688852642402338
C871,-10,Strict_position_out,ContactSeek_CCR,LR_1,training_only_threshold,22,26,0.41904761904761906,0.5454545454545454,0.6388888888888888,0.7666666666666667,0.07142857142857142,11.5,0.5,6.5,3.5,0.2571428571428571,0.5688852642402338
C871,-10,Strict_position_out,ContactSeek_CCR,RF_depth1,fixed_0.5,22,26,0.4357142857142857,0.5681818181818182,0.6486486486486487,0.8,0.07142857142857142,12.0,0.5,6.5,3.0,0.6166666666666667,0.842543519012261
C871,-10,Strict_position_out,ContactSeek_CCR,RF_depth1,training_only_threshold,22,26,0.4928571428571428,0.5681818181818182,0.6774193548387096,0.7,0.2857142857142857,10.5,2.0,5.0,4.5,0.6166666666666667,0.842543519012261
C871,-10,Strict_position_out,ContactSeek_CCR,RF_depth2,fixed_0.5,22,26,0.4357142857142857,0.5681818181818182,0.6486486486486487,0.8,0.07142857142857142,12.0,0.5,6.5,3.0,0.5976190476190477,0.8288495067063597
C871,-10,Strict_position_out,ContactSeek_CCR,RF_depth2,training_only_threshold,22,26,0.4928571428571428,0.5681818181818182,0.6774193548387096,0.7,0.2857142857142857,10.5,2.0,5.0,4.5,0.5976190476190477,0.8288495067063597
C871,-10,Strict_position_out,ContactSeek_CCR,SVM_RBF,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.42857142857142866,0.6833205712868633
C871,-10,Strict_position_out,ContactSeek_CCR,SVM_RBF,training_only_threshold,22,26,0.36666666666666664,0.5,0.6111111111111112,0.7333333333333333,0.0,11.0,0.0,7.0,4.0,0.42857142857142866,0.6833205712868633
C871,-10,Strict_position_out,ContactSeek_CCR,nested_model_selection,training_only_threshold,22,26,0.45714285714285713,0.5454545454545454,0.65625,0.7,0.21428571428571427,10.5,1.5,5.5,4.5,0.5988095238095238,0.7880081655816948
C871,-10,Strict_position_out,Interface_RMS,ExtraTrees_depth2,fixed_0.5,22,26,0.43333333333333335,0.5909090909090909,0.65,0.8666666666666667,0.0,13.0,0.0,7.0,2.0,0.42857142857142855,0.6469149968799989
C871,-10,Strict_position_out,Interface_RMS,ExtraTrees_depth2,training_only_threshold,22,26,0.319047619047619,0.4090909090909091,0.5666666666666667,0.5666666666666667,0.07142857142857142,8.5,0.5,6.5,6.5,0.42857142857142855,0.6469149968799989
C871,-10,Strict_position_out,Interface_RMS,GaussianNB,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.26666666666666666,0.5787230170848527
C871,-10,Strict_position_out,Interface_RMS,GaussianNB,training_only_threshold,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.26666666666666666,0.5787230170848527
C871,-10,Strict_position_out,Interface_RMS,LDA_shrinkage,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.22857142857142856,0.5657201415384989
C871,-10,Strict_position_out,Interface_RMS,LDA_shrinkage,training_only_threshold,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.22857142857142856,0.5657201415384989
C871,-10,Strict_position_out,Interface_RMS,LR_0.01,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.24285714285714288,0.57197734844965
C871,-10,Strict_position_out,Interface_RMS,LR_0.01,training_only_threshold,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.24285714285714288,0.57197734844965
C871,-10,Strict_position_out,Interface_RMS,LR_0.1,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.24285714285714285,0.572056350418186
C871,-10,Strict_position_out,Interface_RMS,LR_0.1,training_only_threshold,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.24285714285714285,0.572056350418186
C871,-10,Strict_position_out,Interface_RMS,LR_1,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.22857142857142856,0.5666808767097604
C871,-10,Strict_position_out,Interface_RMS,LR_1,training_only_threshold,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.22857142857142856,0.5666808767097604
C871,-10,Strict_position_out,Interface_RMS,RF_depth1,fixed_0.5,22,26,0.4666666666666667,0.6363636363636364,0.6666666666666666,0.9333333333333333,0.0,14.0,0.0,7.0,1.0,0.4023809523809524,0.6601059900847998
C871,-10,Strict_position_out,Interface_RMS,RF_depth1,training_only_threshold,22,26,0.46190476190476193,0.5,0.6538461538461539,0.5666666666666667,0.35714285714285715,8.5,2.5,4.5,6.5,0.4023809523809524,0.6601059900847998
C871,-10,Strict_position_out,Interface_RMS,RF_depth2,fixed_0.5,22,26,0.5047619047619047,0.6363636363636364,0.6842105263157895,0.8666666666666667,0.14285714285714285,13.0,1.0,6.0,2.0,0.5404761904761906,0.7005331437684379
C871,-10,Strict_position_out,Interface_RMS,RF_depth2,training_only_threshold,22,26,0.4738095238095238,0.5681818181818182,0.6666666666666666,0.7333333333333333,0.21428571428571427,11.0,1.5,5.5,4.0,0.5404761904761906,0.7005331437684379
C871,-10,Strict_position_out,Interface_RMS,SVM_RBF,fixed_0.5,22,26,0.5476190476190476,0.5909090909090909,0.7142857142857143,0.6666666666666666,0.42857142857142855,10.0,3.0,4.0,5.0,0.5380952380952381,0.759552151781254
C871,-10,Strict_position_out,Interface_RMS,SVM_RBF,training_only_threshold,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.5380952380952381,0.759552151781254
C871,-10,Strict_position_out,Interface_RMS,nested_model_selection,training_only_threshold,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.35238095238095235,0.653124058308818
C871,-10,Strict_position_out,Local_deltaCP,ExtraTrees_depth2,fixed_0.5,22,26,0.43333333333333335,0.5909090909090909,0.65,0.8666666666666667,0.0,13.0,0.0,7.0,2.0,0.26904761904761904,0.5896638726382953
C871,-10,Strict_position_out,Local_deltaCP,ExtraTrees_depth2,training_only_threshold,22,26,0.4642857142857143,0.4772727272727273,0.6521739130434783,0.5,0.42857142857142855,7.5,3.0,4.0,7.5,0.26904761904761904,0.5896638726382953
C871,-10,Strict_position_out,Local_deltaCP,GaussianNB,fixed_0.5,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.5,0.6818181818181818
C871,-10,Strict_position_out,Local_deltaCP,GaussianNB,training_only_threshold,22,26,0.5,0.6818181818181818,0.6818181818181818,1.0,0.0,15.0,0.0,7.0,0.0,0.5,0.6818181818181818
C871,-10,Strict_position_out,Local_deltaCP,LDA_shrinkage,fixed_0.5,22,26,0.35,0.4772727272727273,0.6,0.7,0.0,10.5,0.0,7.0,4.5,0.2488095238095238,0.569997954823582
C871,-10,Strict_position_out,Local_deltaCP,LDA_shrinkage,training_only_threshold,22,26,0.4928571428571428,0.5681818181818182,0.6774193548387096,0.7,0.2857142857142857,10.5,2.0,5.0,4.5,0.2488095238095238,0.569997954823582
C871,-10,Strict_position_out,Local_deltaCP,LR_0.01,fixed_0.5,22,26,0.40714285714285714,0.4772727272727273,0.6206896551724138,0.6,0.21428571428571427,9.0,1.5,5.5,6.0,0.3595238095238096,0.6346967093960915
C871,-10,Strict_position_out,Local_deltaCP,LR_0.01,training_only_threshold,22,26,0.44047619047619047,0.5227272727272727,0.6451612903225806,0.6666666666666666,0.21428571428571427,10.0,1.5,5.5,5.0,0.3595238095238096,0.6346967093960915
C871,-10,Strict_position_out,Local_deltaCP,LR_0.1,fixed_0.5,22,26,0.40714285714285714,0.4772727272727273,0.6206896551724138,0.6,0.21428571428571427,9.0,1.5,5.5,6.0,0.34523809523809523,0.6104624926142012
C871,-10,Strict_position_out,Local_deltaCP,LR_0.1,training_only_threshold,22,26,0.44047619047619047,0.5227272727272727,0.6451612903225806,0.6666666666666666,0.21428571428571427,10.0,1.5,5.5,5.0,0.34523809523809523,0.6104624926142012
C871,-10,Strict_position_out,Local_deltaCP,LR_1,fixed_0.5,22,26,0.35,0.4772727272727273,0.6,0.7,0.0,10.5,0.0,7.0,4.5,0.24285714285714288,0.5585614878656097
C871,-10,Strict_position_out,Local_deltaCP,LR_1,training_only_threshold,22,26,0.48333333333333334,0.6590909090909091,0.6744186046511628,0.9666666666666667,0.0,14.5,0.0,7.0,0.5,0.24285714285714288,0.5585614878656097
C871,-10,Strict_position_out,Local_deltaCP,RF_depth1,fixed_0.5,22,26,0.43333333333333335,0.5909090909090909,0.65,0.8666666666666667,0.0,13.0,0.0,7.0,2.0,0.2690476190476191,0.6155702304158783
C871,-10,Strict_position_out,Local_deltaCP,RF_depth1,training_only_threshold,22,26,0.46190476190476193,0.5,0.6538461538461539,0.5666666666666667,0.35714285714285715,8.5,2.5,4.5,6.5,0.2690476190476191,0.6155702304158783
C871,-10,Strict_position_out,Local_deltaCP,RF_depth2,fixed_0.5,22,26,0.45,0.6136363636363636,0.6585365853658537,0.9,0.0,13.5,0.0,7.0,1.5,0.2690476190476191,0.5889886844854952
C871,-10,Strict_position_out,Local_deltaCP,RF_depth2,training_only_threshold,22,26,0.45714285714285713,0.5454545454545454,0.65625,0.7,0.21428571428571427,10.5,1.5,5.5,4.5,0.2690476190476191,0.5889886844854952
C871,-10,Strict_position_out,Local_deltaCP,SVM_RBF,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.5011904761904762,0.7288445238971555
C871,-10,Strict_position_out,Local_deltaCP,SVM_RBF,training_only_threshold,22,26,0.4238095238095238,0.5,0.6333333333333333,0.6333333333333333,0.21428571428571427,9.5,1.5,5.5,5.5,0.5011904761904762,0.7288445238971555
C871,-10,Strict_position_out,Local_deltaCP,nested_model_selection,training_only_threshold,22,26,0.47619047619047616,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.2857142857142857,10.0,2.0,5.0,5.0,0.3416666666666667,0.6111280193149644
C871,-10,Strict_position_out,Nested_all,nested_model_selection,training_only_threshold,22,26,0.4380952380952381,0.5454545454545454,0.6470588235294118,0.7333333333333333,0.14285714285714285,11.0,1.0,6.0,4.0,0.38095238095238093,0.6567624050468309
C871,-10,Strict_position_out,Repository,ExtraTrees_depth2,fixed_0.5,22,26,0.43333333333333335,0.5909090909090909,0.65,0.8666666666666667,0.0,13.0,0.0,7.0,2.0,0.20952380952380953,0.5408516863801615
C871,-10,Strict_position_out,Repository,ExtraTrees_depth2,training_only_threshold,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.20952380952380953,0.5408516863801615
C871,-10,Strict_position_out,Repository,GaussianNB,fixed_0.5,22,26,0.36666666666666664,0.5,0.6111111111111112,0.7333333333333333,0.0,11.0,0.0,7.0,4.0,0.38333333333333336,0.6296072590546639
C871,-10,Strict_position_out,Repository,GaussianNB,training_only_threshold,22,26,0.47619047619047616,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.2857142857142857,10.0,2.0,5.0,5.0,0.38333333333333336,0.6296072590546639
C871,-10,Strict_position_out,Repository,LDA_shrinkage,fixed_0.5,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.35000000000000003,0.6855339517723418
C871,-10,Strict_position_out,Repository,LDA_shrinkage,training_only_threshold,22,26,0.37142857142857144,0.45454545454545453,0.6,0.6,0.14285714285714285,9.0,1.0,6.0,6.0,0.35000000000000003,0.6855339517723418
C871,-10,Strict_position_out,Repository,LR_0.01,fixed_0.5,22,26,0.37142857142857144,0.45454545454545453,0.6,0.6,0.14285714285714285,9.0,1.0,6.0,6.0,0.40238095238095245,0.7295924079360612
C871,-10,Strict_position_out,Repository,LR_0.01,training_only_threshold,22,26,0.37142857142857144,0.45454545454545453,0.6,0.6,0.14285714285714285,9.0,1.0,6.0,6.0,0.40238095238095245,0.7295924079360612
C871,-10,Strict_position_out,Repository,LR_0.1,fixed_0.5,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.3642857142857143,0.7043706706090607
C871,-10,Strict_position_out,Repository,LR_0.1,training_only_threshold,22,26,0.4380952380952381,0.5454545454545454,0.6470588235294118,0.7333333333333333,0.14285714285714285,11.0,1.0,6.0,4.0,0.3642857142857143,0.7043706706090607
C871,-10,Strict_position_out,Repository,LR_1,fixed_0.5,22,26,0.3380952380952381,0.4090909090909091,0.5714285714285714,0.5333333333333333,0.14285714285714285,8.0,1.0,6.0,7.0,0.37142857142857144,0.6973573135957037
C871,-10,Strict_position_out,Repository,LR_1,training_only_threshold,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.37142857142857144,0.6973573135957037
C871,-10,Strict_position_out,Repository,RF_depth1,fixed_0.5,22,26,0.5023809523809524,0.6590909090909091,0.6829268292682927,0.9333333333333333,0.07142857142857142,14.0,0.5,6.5,1.0,0.7238095238095238,0.86921051822412
C871,-10,Strict_position_out,Repository,RF_depth1,training_only_threshold,22,26,0.4214285714285714,0.5227272727272727,0.6363636363636364,0.7,0.14285714285714285,10.5,1.0,6.0,4.5,0.7238095238095238,0.86921051822412
C871,-10,Strict_position_out,Repository,RF_depth2,fixed_0.5,22,26,0.5023809523809524,0.6590909090909091,0.6829268292682927,0.9333333333333333,0.07142857142857142,14.0,0.5,6.5,1.0,0.7333333333333333,0.8790415953595448
C871,-10,Strict_position_out,Repository,RF_depth2,training_only_threshold,22,26,0.4214285714285714,0.5227272727272727,0.6363636363636364,0.7,0.14285714285714285,10.5,1.0,6.0,4.5,0.7333333333333333,0.8790415953595448
C871,-10,Strict_position_out,Repository,SVM_RBF,fixed_0.5,22,26,0.4,0.5454545454545454,0.631578947368421,0.8,0.0,12.0,0.0,7.0,3.0,0.2595238095238095,0.5602316471511517
C871,-10,Strict_position_out,Repository,SVM_RBF,training_only_threshold,22,26,0.3333333333333333,0.45454545454545453,0.5882352941176471,0.6666666666666666,0.0,10.0,0.0,7.0,5.0,0.2595238095238095,0.5602316471511517
C871,-10,Strict_position_out,Repository,nested_model_selection,training_only_threshold,22,26,0.40476190476190477,0.5,0.625,0.6666666666666666,0.14285714285714285,10.0,1.0,6.0,5.0,0.38333333333333336,0.6796166819782604
C871,-10,Strict_position_out,Sequence,ExtraTrees_depth2,fixed_0.5,22,26,0.4642857142857143,0.4772727272727273,0.6521739130434783,0.5,0.42857142857142855,7.5,3.0,4.0,7.5,0.43452380952380953,0.7067099764158152
C871,-10,Strict_position_out,Sequence,ExtraTrees_depth2,training_only_threshold,22,26,0.5452380952380952,0.4318181818181818,0.7777777777777778,0.23333333333333334,0.8571428571428571,3.5,6.0,1.0,11.5,0.43452380952380953,0.7067099764158152
C871,-10,Strict_position_out,Sequence,GaussianNB,fixed_0.5,22,26,0.5666666666666667,0.5909090909090909,0.7307692307692307,0.6333333333333333,0.5,9.5,3.5,3.5,5.5,0.5869047619047618,0.7260631230783252
C871,-10,Strict_position_out,Sequence,GaussianNB,training_only_threshold,22,26,0.6142857142857143,0.6818181818181818,0.75,0.8,0.42857142857142855,12.0,3.0,4.0,3.0,0.5869047619047618,0.7260631230783252
C871,-10,Strict_position_out,Sequence,LDA_shrinkage,fixed_0.5,22,26,0.369047619047619,0.4772727272727273,0.6060606060606061,0.6666666666666666,0.07142857142857142,10.0,0.5,6.5,5.0,0.4142857142857142,0.658939009695713
C871,-10,Strict_position_out,Sequence,LDA_shrinkage,training_only_threshold,22,26,0.4714285714285714,0.5909090909090909,0.6666666666666666,0.8,0.14285714285714285,12.0,1.0,6.0,3.0,0.4142857142857142,0.658939009695713
C871,-10,Strict_position_out,Sequence,LR_0.01,fixed_0.5,22,26,0.35714285714285715,0.4090909090909091,0.5769230769230769,0.5,0.21428571428571427,7.5,1.5,5.5,7.5,0.4166666666666667,0.6684992635649644
C871,-10,Strict_position_out,Sequence,LR_0.01,training_only_threshold,22,26,0.5142857142857142,0.5454545454545454,0.6923076923076923,0.6,0.42857142857142855,9.0,3.0,4.0,6.0,0.4166666666666667,0.6684992635649644
C871,-10,Strict_position_out,Sequence,LR_0.1,fixed_0.5,22,26,0.44047619047619047,0.5227272727272727,0.6451612903225806,0.6666666666666666,0.21428571428571427,10.0,1.5,5.5,5.0,0.4023809523809524,0.6643217743874752
C871,-10,Strict_position_out,Sequence,LR_0.1,training_only_threshold,22,26,0.5095238095238095,0.5909090909090909,0.6875,0.7333333333333333,0.2857142857142857,11.0,2.0,5.0,4.0,0.4023809523809524,0.6643217743874752
C871,-10,Strict_position_out,Sequence,LR_1,fixed_0.5,22,26,0.44047619047619047,0.5227272727272727,0.6451612903225806,0.6666666666666666,0.21428571428571427,10.0,1.5,5.5,5.0,0.430952380952381,0.6934933173354965
C871,-10,Strict_position_out,Sequence,LR_1,training_only_threshold,22,26,0.3738095238095238,0.4318181818181818,0.5925925925925926,0.5333333333333333,0.21428571428571427,8.0,1.5,5.5,7.0,0.430952380952381,0.6934933173354965
C871,-10,Strict_position_out,Sequence,RF_depth1,fixed_0.5,22,26,0.4666666666666667,0.6363636363636364,0.6666666666666666,0.9333333333333333,0.0,14.0,0.0,7.0,1.0,0.47619047619047616,0.7551872356516319
C871,-10,Strict_position_out,Sequence,RF_depth1,training_only_threshold,22,26,0.5047619047619047,0.45454545454545453,0.6875,0.36666666666666664,0.6428571428571429,5.5,4.5,2.5,9.5,0.47619047619047616,0.7551872356516319
C871,-10,Strict_position_out,Sequence,RF_depth2,fixed_0.5,22,26,0.5047619047619047,0.6363636363636364,0.6842105263157895,0.8666666666666667,0.14285714285714285,13.0,1.0,6.0,2.0,0.5571428571428572,0.7824204553616319
C871,-10,Strict_position_out,Sequence,RF_depth2,training_only_threshold,22,26,0.5952380952380952,0.5,0.8333333333333334,0.3333333333333333,0.8571428571428571,5.0,6.0,1.0,10.0,0.5571428571428572,0.7824204553616319
C871,-10,Strict_position_out,Sequence,SVM_RBF,fixed_0.5,22,26,0.40714285714285714,0.4772727272727273,0.6206896551724138,0.6,0.21428571428571427,9.0,1.5,5.5,6.0,0.3380952380952381,0.6451511430698682
C871,-10,Strict_position_out,Sequence,SVM_RBF,training_only_threshold,22,26,0.43333333333333335,0.5909090909090909,0.65,0.8666666666666667,0.0,13.0,0.0,7.0,2.0,0.3380952380952381,0.6451511430698682
C871,-10,Strict_position_out,Sequence,nested_model_selection,training_only_threshold,22,26,0.4285714285714286,0.45454545454545453,0.625,0.5,0.35714285714285715,7.5,2.5,4.5,7.5,0.4238095238095238,0.6960941271777185
